Link,Image_Link,Category_Type,Description,Materials,Size,Measurements,Price,Brand,filename
"https://www.thredup.com/product/women-polyester-banana-republic-factory-store-gray-dress-pants/69832680?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/208956500/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Gray']","62% Polyester, 33% Viscose, 5% Elastane",Size 2 ,"28"" Inseam, 10"" Rise, 30"" Waist",4.99,Banana Republic Factory Store,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants4.csv
"https://www.thredup.com/product/women-cotton-kate-hill-black-casual-pants/54276378?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/111748574/retina.jpg,Pants,"['Boho', 'Boyfriend', 'Boyfriend', 'Mid rise waist', 'Black']",100% Cotton,Size 2 ,"24"" Inseam, 9"" Rise, 26"" Waist",6.99,Kate Hill,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants4.csv
"https://www.thredup.com/product/women-rayon-style-and-co-brown-dress-pants/53740719?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/157740331/retina.jpg,Pants,"['Boyfriend', 'Boyfriend', 'Solid', 'High rise waist', 'Brown']","75% Rayon, 22% Nylon, 3% Spandex",Size 2 ,"27"" Inseam, 12"" Rise, 32"" Waist",6.99,Style&Co,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants4.csv
"https://www.thredup.com/product/women-rayon-philosophy-republic-clothing-black-casual-pants/52797290?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/154797251/retina.jpg,Pants,"['Boyfriend', 'Boyfriend', 'Solid', 'Super low rise waist', 'Black and Blue']","66% Rayon, 28% Nylon, 6% Spandex",Size S ,"25"" Inseam, 6"" Rise, 26"" Waist",6.99,Philosophy Republic Clothing,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants4.csv
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-black-velour-pants/52713284?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/154553170/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Black and Green']","98% Cotton, 2% Spandex",Size 2 ,"27.5"" Inseam, 7.5"" Rise, 28"" Waist",6.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants4.csv
"https://www.thredup.com/product/women-cotton-banana-republic-black-dress-pants/50319218?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/147281570/retina.jpg,Pants,"['Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Black']","98% Cotton, 2% Spandex",Size 2 ,"23"" Inseam, 9"" Rise, 28"" Waist",6.99,Banana Republic,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants4.csv
"https://www.thredup.com/product/women-zella-blue-active-pants/75636284?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/226300411/retina.jpg,Pants,"['Boho', 'Skinny leg cut', 'Cropped top', 'Low rise waist', 'Blue and Black']",No Fabric Content,Size S ,"16"" Inseam, 8"" Rise, 28"" Waist",7.99,Zella,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants4.csv
"https://www.thredup.com/product/women-cotton-talbots-brown-dress-pants/71158323?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/213121652/retina.jpg,Pants,"['Dry clean only', 'Work', 'Solid', 'Mid rise waist', 'Brown']","50% Cotton, 43% Polyester, 7% Spandex",Size 2 ,"30"" Inseam, 9"" Rise, 32"" Waist",7.99,Talbots,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants4.csv
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-outlet-tan-khakis/71114010?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/212997394/retina.jpg,Pants,"['Boyfriend', 'Boyfriend', 'Solid', 'Cropped top', 'Mid rise waist', 'Tan']","97% Cotton, 3% Spandex",Size 2 ,"22"" Inseam, 9"" Rise, 32"" Waist",7.99,Ann Taylor LOFT Outlet,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants4.csv
"https://www.thredup.com/product/women-cotton-eddie-bauer-tan-khakis/71083975?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/212866019/retina.jpg,Pants,"['Boho', 'Straight leg cut', 'Solid', 'Cropped top', 'Mid rise waist', 'Tan']","98% Cotton, 2% Spandex",Size 2 ,"19.5"" Inseam, 9"" Rise, 30"" Waist",7.99,Eddie Bauer,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants4.csv
"https://www.thredup.com/product/women-cotton-banana-republic-factory-store-black-khakis/71048556?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/212733035/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Black and Gray']","98% Cotton, 2% Spandex",Size 2 ,"30"" Inseam, 9"" Rise, 30"" Waist",7.99,Banana Republic Factory Store,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants4.csv
"https://www.thredup.com/product/women-cotton-ann-taylor-brown-cords/70695280?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/211625114/retina.jpg,Pants,"['Boho', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Brown']","98% Cotton, 2% Spandex",Size 2 ,"28"" Inseam, 9"" Rise, 28"" Waist",7.99,Ann Taylor,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants4.csv
"https://www.thredup.com/product/women-polyester-new-york-and-company-black-dress-pants/70572241?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/211284562/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Black']","69% Polyester, 29% Viscose, 2% Spandex",Size 2 ,"28"" Inseam, 7"" Rise, 29"" Waist",7.99,New York & Company,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants4.csv
"https://www.thredup.com/product/women-polyester-new-york-and-company-gray-dress-pants/70552025?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/211158477/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Gray']","64% Polyester, 32% Rayon, 4% Spandex",Size 2 ,"28.25"" Inseam, 8.5"" Rise, 30"" Waist",7.99,New York & Company,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants4.csv
"https://www.thredup.com/product/women-polyester-new-york-and-company-blue-dress-pants/70552001?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/211158857/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Blue']","78% Polyester, 20% Rayon, 2% Spandex",Size 2 ,"28.5"" Inseam, 8"" Rise, 27"" Waist",7.99,New York & Company,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants4.csv
"https://www.thredup.com/product/women-polyester-forever-21-black-dress-pants/70143526?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/191957714/retina.jpg,Pants,"['Solid', 'Low rise waist', 'Black']","90% Polyester, 10% Elastane",Size S ,"29"" Inseam, 8"" Rise, 30"" Waist",7.99,Forever 21,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants4.csv
"https://www.thredup.com/product/women-polyester-anne-klein-black-dress-pants/70063409?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/209659941/retina.jpg,Pants,"['Dry clean only', 'Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Black']","60% Polyester, 40% Wool",Size 2 ,"29"" Inseam, 9"" Rise, 28"" Waist",7.99,Anne Klein,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants4.csv
"https://www.thredup.com/product/women-wool-ann-taylor-loft-black-wool-pants/69956892?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/209338192/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Black']","95% Wool, 5% Spandex",Size 2 ,"29"" Inseam, 8"" Rise, 28"" Waist",7.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants4.csv
"https://www.thredup.com/product/women-ann-taylor-loft-black-dress-pants/69926307?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/209267146/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Black']",No Fabric Content,Size 2 ,"30"" Inseam, 10"" Rise, 28"" Waist",7.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants4.csv
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-maroon-cords/69883134?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/171704291/retina.jpg,Pants,"['Boho', 'Skinny leg cut', 'Low rise waist', 'Maroon and Purple']","98% Cotton, 2% Spandex",28 Waist ,"25.5"" Inseam, 8"" Rise, 31"" Waist",7.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants4.csv
"https://www.thredup.com/product/women-polyester-banana-republic-factory-store-gray-dress-pants/69832680?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/208956500/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Gray']","62% Polyester, 33% Viscose, 5% Elastane",Size 2 ,"28"" Inseam, 10"" Rise, 30"" Waist",4.99,Banana Republic Factory Store,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-cotton-old-navy-blue-khakis/69831890?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/208917650/retina.jpg,Pants,"['Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Blue']","66% Cotton, 31% Linen, 3% Spandex",Size 2 ,"26"" Inseam, 9"" Rise, 30"" Waist",4.99,Old Navy,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-wool-eddie-bauer-gray-wool-pants/69756555?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/208710132/retina.jpg,Pants,"['Dry clean only', 'Work', 'Boyfriend', 'Boyfriend', 'Low rise waist', 'Gray']","80% Wool, 20% Nylon",Size 2 ,"26.5"" Inseam, 8"" Rise, 30"" Waist",4.99,Eddie Bauer,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-cotton-banana-republic-blue-khakis/69712019?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/208571102/retina.jpg,Pants,"['Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Blue']","93% Cotton, 5% Polyester, 2% Spandex",Size 2 ,"29"" Inseam, 9"" Rise, 30"" Waist",4.99,Banana Republic,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-blue-casual-pants/69429660?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/207706825/retina.jpg,Pants,"['Boyfriend', 'Boyfriend', 'Polka dot print', 'Cropped top', 'Low rise waist', 'Blue']","97% Cotton, 3% Spandex",Size 2 ,"20"" Inseam, 8"" Rise, 32"" Waist",4.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-polyester-new-york-and-company-black-dress-pants/69399791?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/207636552/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Black']","69% Polyester, 29% Viscose, 2% Spandex",Size 2 ,"29"" Inseam, 8"" Rise, 30"" Waist",4.99,New York & Company,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-cotton-chaps-black-cords/69336361?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/207451151/retina.jpg,Pants,"['Boho', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Black and Purple']","98% Cotton, 2% Elastane",Size 2 ,"28"" Inseam, 9"" Rise, 28"" Waist",4.99,Chaps,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-viscose-jjill-black-casual-pants/69203990?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/206962130/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Elastic waist', 'Black']","60% Viscose, 35% Nylon, 5% Spandex",Size S ,"30"" Inseam, 10"" Rise, 30"" Waist",4.99,J.jill,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-cotton-banana-republic-black-cords/69196606?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/207008449/retina.jpg,Pants,"['Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Black and Blue']","98% Cotton, 2% Spandex",28 Waist ,"25"" Inseam, 9"" Rise, 30"" Waist",4.99,Banana Republic,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-polyester-ann-taylor-loft-black-dress-pants/68829412?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/205825290/retina.jpg,Pants,"['Dry clean only', 'Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Black']","68% Polyester, 28% Viscose, 4% Spandex",Size 2 ,"29.5"" Inseam, 7.5"" Rise, 31"" Waist",4.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-cotton-new-york-and-company-blue-dress-pants/68735314?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/205544627/retina.jpg,Pants,"['Work', 'Flared leg cut', 'Solid', 'Mid rise waist', 'Blue']","78% Cotton, 20% Polyester, 2% Spandex",Size 2 ,"29"" Inseam, 9"" Rise, 30"" Waist",4.99,New York & Company,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-cotton-new-york-and-company-brown-dress-pants/68637922?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/205202395/retina.jpg,Pants,"['Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Brown']","60% Cotton, 38% Polyester, 2% Spandex",Size 2 ,"28.5"" Inseam, 8.5"" Rise, 28"" Waist",4.99,New York & Company,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-cotton-jjill-gray-casual-pants/68599576?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/205099880/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Gray']","63% Cotton, 33% Rayon, 4% Spandex",Size 2 ,"17"" Inseam, 8"" Rise, 30"" Waist",4.99,J.jill,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-polyester-banana-republic-factory-store-green-dress-pants/68579106?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/205079216/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Mid rise waist', 'Green']",100% Polyester,Size 2 ,"25.75"" Inseam, 9"" Rise, 28.5"" Waist",4.99,Banana Republic Factory Store,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-ann-taylor-loft-black-khakis/68289222?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/204139796/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Black and Blue']",No Fabric Content,Size 2 ,"28"" Inseam, 9"" Rise, 32"" Waist",4.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-cotton-live-love-dream-aeropostale-maroon-leggings/69752615?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/208781207/retina.jpg,Pants,"['Skinny leg cut', 'Solid', 'High rise waist', 'Maroon and Red']","57% Cotton, 38% Polyester, 5% Spandex",Size S ,"27"" Inseam, 11"" Rise, 24"" Waist",7.99,Live Love Dream Aeropostale,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-gray-casual-pants/69732059?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/208675981/retina.jpg,Pants,"['Boho', 'Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Gray']","97% Cotton, 3% Spandex",Size 2 ,"25"" Inseam, 8"" Rise, 28"" Waist",7.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-talbots-black-dress-pants/69719418?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/208650645/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Polka dot print', 'Mid rise waist', 'Black']",No Fabric Content,Size 2 ,"27"" Inseam, 9"" Rise, 30"" Waist",7.99,Talbots,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-wool-banana-republic-black-wool-pants/69611708?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/208313370/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Black']","95% Wool, 5% Spandex",Size 2 ,"31"" Inseam, 9"" Rise, 30"" Waist",7.99,Banana Republic,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-polyester-banana-republic-black-dress-pants/69597108?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/208265302/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Black and Gray']","69% Polyester, 29% Viscose, 2% Spandex",Size 2 ,"29"" Inseam, 7"" Rise, 28"" Waist",7.99,Banana Republic,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-gray-dress-pants/69441780?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/207790461/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Gray']","52% Cotton, 48% Polyester",Size 2 ,"29"" Inseam, 9"" Rise, 28"" Waist",7.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-polyester-anne-klein-tan-dress-pants/69371972?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/207521417/retina.jpg,Pants,"['Dry clean only', 'Work', 'Boyfriend', 'Boyfriend', 'Mid rise waist', 'Tan']",100% Polyester,Size 2 ,"25"" Inseam, 10"" Rise, 31.5"" Waist",7.99,Anne Klein,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-polyester-calvin-klein-black-casual-pants/69308252?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/207302060/retina.jpg,Pants,"['Dry clean only', 'Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Black']",100% Polyester,Size 2 ,"30"" Inseam, 8"" Rise, 29"" Waist",7.99,Calvin Klein,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-polyester-banana-republic-factory-store-black-dress-pants/69291451?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/207291858/retina.jpg,Pants,"['Work', 'Wide leg', 'Solid', 'Low rise waist', 'Black']",100% Polyester,Size 2 ,"28"" Inseam, 8"" Rise, 32"" Waist",7.99,Banana Republic Factory Store,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-viscose-banana-republic-black-casual-pants/69272192?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/207267983/retina.jpg,Pants,"['Dry clean only', 'Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Black']","56% Viscose, 39% Cotton, 5% Spandex",Size 2 ,"30"" Inseam, 8"" Rise, 28"" Waist",7.99,Banana Republic,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-polyester-ann-taylor-loft-gray-dress-pants/69237262?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/207105941/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Gray']","45% Polyester, 43% Rayon, 8% Linen, 4% Spandex",Size 2 ,"29"" Inseam, 8"" Rise, 31"" Waist",7.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-polyester-ann-taylor-loft-gray-dress-pants/69229432?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/207345198/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Super low rise waist', 'Gray']","62% Polyester, 33% Viscose, 5% Spandex",Size 2 ,"29"" Inseam, 6"" Rise, 32"" Waist",7.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-black-dress-pants/69205764?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/207053991/retina.jpg,Pants,"['Boyfriend', 'Boyfriend', 'Solid', 'Cropped top', 'Low rise waist', 'Black']","96% Cotton, 4% Spandex",Size 2 ,"21"" Inseam, 7"" Rise, 29"" Waist",7.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-polyester-7th-avenue-design-studio-new-york-and-company-black-dress-pants/69037944?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/206468373/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Black']","64% Polyester, 32% Rayon, 4% Spandex",Size 2 ,"28"" Inseam, 8"" Rise, 30"" Waist",7.99,7th Avenue Design Studio New York & Company,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-wool-banana-republic-black-wool-pants/68973994?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/206258532/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Black']","95% Wool, 5% Lycra",Size 2 ,"29"" Inseam, 9"" Rise, 30"" Waist",18.99,Banana Republic,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-teal-cords/68968468?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/206445542/retina.jpg,Pants,"['Boho', 'Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Teal']","67% Cotton, 31% Polyester, 2% Spandex",Size 2 ,"27.5"" Inseam, 7"" Rise, 30"" Waist",7.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-rayon-banana-republic-black-dress-pants/68967777?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/206346691/retina.jpg,Pants,"['Dry clean only', 'Work', 'Solid', 'Low rise waist', 'Black']","56% Rayon, 39% Cotton, 5% Spandex",Size 2 ,"25.25"" Inseam, 8"" Rise, 29"" Waist",7.99,Banana Republic,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-wool-ann-taylor-loft-black-wool-pants/68957612?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/206457421/retina.jpg,Pants,"['Work', 'Solid', 'Low rise waist', 'Black']",100% Wool,Size 2 ,"26"" Inseam, 8"" Rise, 30"" Waist",7.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-virgin-wool-ann-taylor-black-wool-pants/68953078?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/197703245/retina.jpg,Pants,"['Dry clean only', 'Work', 'Boyfriend', 'Boyfriend', 'Mid rise waist', 'Black']","54% Virgin Wool, 28% Polyester, 15% Rayon, 3% Spandex",Size 2 ,"26.5"" Inseam, 9"" Rise, 28"" Waist",7.99,Ann Taylor,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-polyester-white-house-black-market-blue-casual-pants/68815364?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/205754129/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Blue']","95% Polyester, 5% Elastane",Size 2 ,"31"" Inseam, 10"" Rise, 28"" Waist",7.99,White House Black Market,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-cotton-eddie-bauer-ivory-khakis/68791127?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/205696186/retina.jpg,Pants,"['Boho', 'Straight leg cut', 'Solid', 'Super low rise waist', 'Ivory']","98% Cotton, 2% Elastane",Size 2 ,"20"" Inseam, 6"" Rise, 24"" Waist",7.99,Eddie Bauer,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-virgin-wool-ann-taylor-brown-wool-pants/68759318?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/197710747/retina.jpg,Pants,"['Dry clean only', 'Classic', 'Boyfriend', 'Boyfriend', 'Striped print', 'Mid rise waist', 'Brown']","62% Virgin Wool, 38% Viscose",Size 2 ,"28"" Inseam, 9"" Rise, 28"" Waist",7.99,Ann Taylor,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-nylon-kyodan-black-active-pants/68749023?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/205557159/retina.jpg,Pants,"['Solid', 'Cropped top', 'Super low rise waist', 'Black']","86% Nylon, 14% Spandex",Size S ,"19"" Inseam, 6"" Rise, 24"" Waist",7.99,Kyodan,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
"https://www.thredup.com/product/women-polyester-anne-klein-black-dress-pants/68697555?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/205393504/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Black and Brown']","80% Polyester, 20% Rayon",Size 2 ,"29.5"" Inseam, 7.5"" Rise, 30.5"" Waist",7.99,Anne Klein,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/pants5.csv
