Link,Image_Link,Category_Type,Description,Materials,Size,Measurements,Price,Brand
"https://www.thredup.com/product/women-polyester-ann-taylor-black-long-sleeve-blouse/63912796?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/155633748/retina.jpg,Tops,"['Ruched detail', 'Work', 'Boat neckline', 'Floral Print', 'Long sleeve', 'Black']",100% Polyester,Size XS ,"36"" Chest, 23"" Length",7.99,Ann Taylor
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-ivory-pullover-sweater/63867431?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/190294569/retina.jpg,Tops,"['Work', 'Solid', 'Long sleeve', 'Ivory']","53% Cotton, 21% Nylon, 19% Rayon, 7% Wool",Size XS ,"32"" Chest, 22"" Length",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-viscose-ann-taylor-tan-cardigan/63737020?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/189839796/retina.jpg,Tops,"['Work', 'Solid', 'Long sleeve', 'Tan and Pink']","67% Viscose, 33% Nylon",Size XS ,"21"" Length",7.99,Ann Taylor
"https://www.thredup.com/product/women-rayon-ann-taylor-loft-gray-34-sleeve-top/63696527?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/189760230/retina.jpg,Tops,"['Ruched detail', 'Work', 'V-neck', 'Polka dot print', 'Long sleeve', 'Gray']","70% Rayon, 30% Tencel",Size XS ,"38"" Chest, 20.5"" Length",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-cotton-american-eagle-outfitters-gray-long-sleeve-top/63669634?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/189649740/retina.jpg,Tops,"['Crew neckline', 'Solid', 'Long sleeve', 'Gray']","58% Cotton, 39% Modal, 3% Elastane",Size XS ,"36"" Chest, 20"" Length",7.99,American Eagle Outfitters
"https://www.thredup.com/product/women-acrylic-aeropostale-tan-pullover-sweater/63654170?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/189578026/retina.jpg,Tops,"['Boho', 'Color blocked detail and Striped print', 'Long sleeve', 'Tan and Ivory']","59% Acrylic, 41% Nylon",Size XS ,"34"" Chest, 26"" Length",7.99,Aeropostale
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-blue-pullover-sweater/63653624?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/189587335/retina.jpg,Tops,"['Crew neckline', 'Solid', 'Long sleeve', 'Blue']",100% Cotton,Size XS ,"34"" Chest, 21"" Length",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-rayon-ann-taylor-black-34-sleeve-top/63621180?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/189484320/retina.jpg,Tops,"['Work', 'Boat neckline', 'Color blocked detail', '3/4 Sleeve', 'Black']","65% Rayon, 28% Tencel Lyocell, 7% Spandex",Size XS ,"34"" Chest, 22"" Length",7.99,Ann Taylor
"https://www.thredup.com/product/women-rayon-jjill-black-long-sleeve-top/63585642?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/189375698/retina.jpg,Tops,"['Crew neckline', 'Solid', 'Long sleeve', 'Black']","95% Rayon, 5% Lycra",Size XS ,"40"" Chest, 23"" Length",7.99,J.jill
"https://www.thredup.com/product/women-viscose-ann-taylor-black-pullover-sweater/63445987?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/188926582/retina.jpg,Tops,"['Work', 'Solid', 'Long sleeve', 'Black']","44% Viscose, 29% Nylon, 22% Polyester, 5% Cashmere",Size XS ,"32"" Chest, 22.5"" Length",7.99,Ann Taylor
