Link,Image_Link,Category_Type,Description,Materials,Size,Measurements,Price,Brand
"https://www.thredup.com/product/women-polyester-worthington-gray-dress-pants/67420680?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/201497808/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Gray']","63% Polyester, 33% Rayon, 4% Spandex",Size 2 ,"29"" Inseam, 10"" Rise, 30"" Waist",4.99,Worthington
"https://www.thredup.com/product/women-polyester-ann-taylor-factory-black-dress-pants/67327606?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/201180927/retina.jpg,Pants,"['Flared leg cut', 'Solid', 'Low rise waist', 'Black and Blue']","67% Polyester, 31% Rayon, 2% Spandex",Size 2 ,"29"" Inseam, 8"" Rise, 32"" Waist",4.99,Ann Taylor Factory
"https://www.thredup.com/product/women-cotton-banana-republic-factory-store-gray-dress-pants/68198915?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/203844675/retina.jpg,Pants,"['Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Gray']","98% Cotton, 2% Spandex",Size 2 ,"28"" Inseam, 8"" Rise, 29"" Waist",7.99,Banana Republic Factory Store
"https://www.thredup.com/product/women-polyester-kasper-brown-dress-pants/68185578?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/203790396/retina.jpg,Pants,"['Work', 'Straight leg cut', 'Solid', 'Mid rise waist', 'Brown and Gray']",100% Polyester,Size 2 ,"28"" Inseam, 9.5"" Rise, 29"" Waist",7.99,Kasper
"https://www.thredup.com/product/women-cotton-gap-black-casual-pants/68160704?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/203724249/retina.jpg,Pants,"['Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Black']","95% Cotton, 5% Spandex",Size 2 ,"24.5"" Inseam, 8.5"" Rise, 25"" Waist",7.99,Gap
"https://www.thredup.com/product/women-polyester-unbranded-black-dress-pants/68115344?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/203583005/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Black']","81% Polyester, 16% Rayon, 3% Spandex",Size 2 ,"30"" Inseam, 9"" Rise, 30"" Waist",7.99,Unbranded
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-black-dress-pants/68072217?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/193991667/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Low rise waist', 'Black']","52% Cotton, 42% Rayon, 6% Spandex",Size 2 ,"28"" Inseam, 8"" Rise, 32"" Waist",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-polyester-ann-taylor-black-casual-pants/68050566?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/203453424/retina.jpg,Pants,"['Dry clean only', 'Boyfriend', 'Boyfriend', 'Checkered pattern', 'Low rise waist', 'Black']",100% Polyester,Size 2 ,"26.5"" Inseam, 8"" Rise, 30"" Waist",7.99,Ann Taylor
"https://www.thredup.com/product/women-wool-banana-republic-black-wool-pants/68044524?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/203354229/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Black']","95% Wool, 5% Elastane",Size 2 ,"29"" Inseam, 10"" Rise, 32"" Waist",7.99,Banana Republic
"https://www.thredup.com/product/women-cotton-ann-taylor-factory-black-cords/68022665?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/203318016/retina.jpg,Pants,"['Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Black and Brown']","98% Cotton, 2% Spandex",Size 2 ,"29"" Inseam, 8"" Rise, 27"" Waist",7.99,Ann Taylor Factory
"https://www.thredup.com/product/women-cotton-banana-republic-brown-casual-pants/68004034?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/203234761/retina.jpg,Pants,"['Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Brown and Tan']","96% Cotton, 4% Spandex",Size 2 ,"24"" Inseam, 8"" Rise, 30"" Waist",7.99,Banana Republic
"https://www.thredup.com/product/women-cotton-apt-9-tan-dress-pants/67995818?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/203247473/retina.jpg,Pants,"['Solid', 'Low rise waist', 'Tan']","51% Cotton, 46% Polyester, 3% Spandex",Size 2 ,"26.75"" Inseam, 6.75"" Rise, 29"" Waist",7.99,Apt. 9
"https://www.thredup.com/product/women-cotton-banana-republic-black-dress-pants/67984643?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/203235948/retina.jpg,Pants,"['Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Black']","95% Cotton, 5% Spandex",Size 2 ,"29.5"" Inseam, 8"" Rise, 30"" Waist",7.99,Banana Republic
"https://www.thredup.com/product/women-banana-republic-factory-store-black-dress-pants/67862651?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/202914994/retina.jpg,Pants,"['Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Black and Blue']",No Fabric Content,Size 2 ,"23"" Inseam, 9"" Rise, 26"" Waist",7.99,Banana Republic Factory Store
"https://www.thredup.com/product/women-triacetate-ann-taylor-black-dress-pants/67842094?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/202814810/retina.jpg,Pants,"['Dry clean only', 'Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Black']","71% Triacetate, 29% Polyester",Size 2 ,"30"" Inseam, 10"" Rise, 30"" Waist",7.99,Ann Taylor
"https://www.thredup.com/product/women-wool-banana-republic-black-wool-pants/67841681?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/202763738/retina.jpg,Pants,"['Dry clean only', 'Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Black']","95% Wool, 5% Spandex",Size 2 ,"25.5"" Inseam, 9"" Rise, 29.5"" Waist",7.99,Banana Republic
"https://www.thredup.com/product/women-wool-ann-taylor-loft-gray-wool-pants/67776798?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/189893761/retina.jpg,Pants,"['Dry clean only', 'Work', 'Boyfriend', 'Boyfriend', 'Mid rise waist', 'Gray and Tan']","60% Wool, 24% Polyester, 8% Acrylic, 6% Nylon, 2% Spandex",Size 2 ,"28"" Inseam, 10"" Rise, 28"" Waist",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-polyester-talbots-black-dress-pants/67747520?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/202466015/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Black and Blue']","65% Polyester, 32% Viscose, 3% Spandex",Size 2 ,"29"" Inseam, 9"" Rise, 30"" Waist",7.99,Talbots
"https://www.thredup.com/product/women-polyester-ann-taylor-factory-black-dress-pants/67745070?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/202455665/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Black']","75% Polyester, 23% Rayon, 2% Spandex",Size 2 ,"29"" Inseam, 8.5"" Rise, 30"" Waist",7.99,Ann Taylor Factory
"https://www.thredup.com/product/women-wool-jcrew-black-wool-pants/67710756?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/202363557/retina.jpg,Pants,"['Work', 'Wide leg', 'Solid', 'High rise waist', 'Black']",100% Wool,Size 2 ,"29"" Inseam, 11"" Rise, 30"" Waist",7.99,J.Crew
"https://www.thredup.com/product/women-ann-taylor-loft-tan-cords/67683732?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/172321594/retina.jpg,Pants,"['Boho', 'Boyfriend', 'Boyfriend', 'Low rise waist', 'Tan']",No Fabric Content,Size 2 ,"27"" Inseam, 7"" Rise, 26"" Waist",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-cotton-ann-taylor-factory-tan-dress-pants/67622517?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/202098145/retina.jpg,Pants,"['Work', 'Boyfriend', 'Kick flares', 'Solid', 'Mid rise waist', 'Tan']","62% Cotton, 34% Rayon, 4% Spandex",Size 2 ,"27"" Inseam, 8.5"" Rise, 27"" Waist",7.99,Ann Taylor Factory
"https://www.thredup.com/product/women-polyester-ann-taylor-factory-black-dress-pants/67622399?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/202097786/retina.jpg,Pants,"['Dry clean only', 'Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Black']","63% Polyester, 33% Rayon, 4% Spandex",Size 2 ,"30"" Inseam, 9.5"" Rise, 28"" Waist",7.99,Ann Taylor Factory
"https://www.thredup.com/product/women-cotton-boden-blue-casual-pants/67611041?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/171700970/retina.jpg,Pants,"['Boyfriend', 'Boyfriend', 'Low rise waist', 'Blue']","97% Cotton, 3% Spandex",Size 2 ,"28"" Inseam, 7"" Rise, 28"" Waist",7.99,Boden
"https://www.thredup.com/product/women-polyester-jones-new-york-collection-blue-dress-pants/67555451?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/202066492/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Super low rise waist', 'Blue']","66% Polyester, 31% Rayon, 3% Spandex",Size 2 ,"24"" Inseam, 6"" Rise, 28"" Waist",7.99,Jones New York Collection
"https://www.thredup.com/product/women-polyester-assorted-brands-brown-dress-pants/67547371?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/195485027/retina.jpg,Pants,"['Dry clean only', 'Work', 'Boyfriend', 'Boyfriend', 'Mid rise waist', 'Brown and Purple']",100% Polyester,Size 2 ,"30"" Inseam, 10"" Rise, 26"" Waist",7.99,Assorted Brands
"https://www.thredup.com/product/women-active-by-old-navy-red-active-pants/67547049?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/201876623/retina.jpg,Pants,"['Ripped', 'Elastic waist', 'Red and Pink']",No Fabric Content,Size S ,"19"" Inseam, 7"" Rise, 26"" Waist",7.99,Active by Old Navy
"https://www.thredup.com/product/women-cotton-lauren-jeans-co-blue-khakis/67512356?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/202030760/retina.jpg,Pants,"['Boho', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Blue']",100% Cotton,Size 2 ,"26.5"" Inseam, 8.5"" Rise, 30"" Waist",7.99,Lauren Jeans Co.
"https://www.thredup.com/product/women-nylon-talbots-black-casual-pants/67510251?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/201765373/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Black']","63% Nylon, 33% Cotton, 4% Spandex",Size 2 ,"25"" Inseam, 8"" Rise, 28.5"" Waist",7.99,Talbots
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-brown-cords/67502901?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/201763306/retina.jpg,Pants,"['Boho', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Brown and Gray']","98% Cotton, 2% Spandex",29 Waist ,"29"" Inseam, 9.5"" Rise, 32"" Waist",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-cotton-7th-avenue-design-studio-new-york-and-company-black-dress-pants/67483698?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/201715511/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Black and Blue']","64% Cotton, 34% Polyester, 2% Spandex",Size 2 ,"28.5"" Inseam, 8.75"" Rise, 27.5"" Waist",7.99,7th Avenue Design Studio New York & Company
"https://www.thredup.com/product/women-polyester-worthington-plus-black-dress-pants/67483443?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/201715709/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Black and Blue']","73% Polyester, 23% Rayon, 4% Spandex",Size 2 ,"28.75"" Inseam, 9.75"" Rise, 29.5"" Waist",7.99,Worthington Plus
"https://www.thredup.com/product/women-cotton-michael-michael-kors-black-casual-pants/67479826?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/201660737/retina.jpg,Pants,"['Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Black']","97% Cotton, 3% Spandex",Size 2 ,"21"" Inseam, 9"" Rise, 28"" Waist",7.99,MICHAEL Michael Kors
"https://www.thredup.com/product/women-cotton-rd-style-black-casual-pants/67478767?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/201642913/retina.jpg,Pants,"['Skinny leg cut', 'Solid', 'Elastic waist', 'Black']","67% Cotton, 29% Polyester, 4% Spandex",Size S ,"28"" Inseam, 8"" Rise, 27"" Waist",7.99,RD Style
"https://www.thredup.com/product/women-polyester-unbranded-black-dress-pants/67463921?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/201600107/retina.jpg,Pants,"['Work', 'Wide leg', 'Solid', 'High rise waist', 'Black']",100% Polyester,Size 2 ,"27"" Inseam, 11"" Rise, 28"" Waist",7.99,Unbranded
"https://www.thredup.com/product/women-polyester-ann-taylor-black-dress-pants/67424532?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/201453625/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Black']","75% Polyester, 19% Rayon, 6% Spandex",Size 2 ,"30"" Inseam, 9"" Rise, 34"" Waist",7.99,Ann Taylor
"https://www.thredup.com/product/women-cotton-gap-black-cords/67362787?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/201555994/retina.jpg,Pants,"['Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Black and Blue']","98% Cotton, 2% Spandex",29 Waist ,"32"" Inseam, 9"" Rise, 32"" Waist",7.99,Gap
"https://www.thredup.com/product/women-cotton-banana-republic-black-velour-pants/67346690?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/201219858/retina.jpg,Pants,"['Dry clean only', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Black']","80% Cotton, 18% Lyocell, 2% Spandex",Size 2 ,"29"" Inseam, 9"" Rise, 28"" Waist",7.99,Banana Republic
"https://www.thredup.com/product/women-cotton-eddie-bauer-gray-casual-pants/67226546?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/200878698/retina.jpg,Pants,"['Work', 'Flared leg cut', 'Kick flares', 'Solid', 'Low rise waist', 'Gray']","96% Cotton, 4% Spandex",Size 2 ,"27.25"" Inseam, 8"" Rise, 27"" Waist",7.99,Eddie Bauer
"https://www.thredup.com/product/women-rayon-ann-taylor-loft-gray-dress-pants/67203229?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/177853717/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Mid rise waist', 'Gray']","55% Rayon, 44% Cotton, 1% Other",Size 2 ,"30"" Inseam, 10"" Rise, 30"" Waist",7.99,Ann Taylor LOFT
