Link,Image_Link,Category_Type,Description,Materials,Size,Measurements,Price,Brand
"https://www.thredup.com/product/women-rayon-ann-taylor-loft-black-casual-dress/66967594?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/200249997/retina.jpg,Dresses,"['A-Line silhouette', 'Vacation', 'Crew neckline', 'Floral Print', 'Knee length', 'Long sleeve', 'Black']","95% Rayon, 5% Spandex",Size XS ,"26"" Chest, 33"" Length",9.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-rayon-express-blue-casual-dress/66876364?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/160649319/retina.jpg,Dresses,"['Cut outs', 'A-Line silhouette', 'Mock', 'Solid', 'Knee length', 'Long sleeve', 'Blue']","96% Rayon, 4% Spandex",Size XS ,Detailed measurements are not available for this item.,9.99,Express
"https://www.thredup.com/product/women-cotton-ann-taylor-black-casual-dress/66815908?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/199543950/retina.jpg,Dresses,"['Ruched detail', 'Mini silhouette', 'Vacation', 'Scoop neckline', 'Floral Print and Tropical print', 'Mini-short', 'Short sleeve', 'Black']","98% Cotton, 2% Spandex",Size XS ,"32"" Chest, 35"" Length",9.99,Ann Taylor
"https://www.thredup.com/product/women-cotton-banana-republic-factory-store-teal-casual-dress/66815657?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/199551927/retina.jpg,Dresses,"['Cut outs', 'Sheath', 'Work', 'Scoop neckline', 'Solid', 'Knee length', 'Sleeveless', 'Teal and Blue']","97% Cotton, 3% Spandex",Size 0 ,"30"" Chest, 31.5"" Length",9.99,Banana Republic Factory Store
"https://www.thredup.com/product/women-polyester-express-black-casual-dress/66746492?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/199341313/retina.jpg,Dresses,"['Shift', 'Scoop neckline', 'Solid', 'Knee length', 'Long sleeve', 'Black']",100% Polyester,Size XS ,"34"" Chest, 34"" Length",9.99,Express
"https://www.thredup.com/product/women-rayon-express-red-casual-dress/66727262?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/199294390/retina.jpg,Dresses,"['Ruched detail', 'Mini silhouette', 'V-neck', 'Solid', 'Mini-short', 'Long sleeve', 'Red and Purple']","60% Rayon, 35% Nylon, 5% Spandex",Size XS ,"35.5"" Chest, 32"" Length",9.99,Express
"https://www.thredup.com/product/women-polyester-ny-collection-black-casual-dress/66689723?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/162362364/retina.jpg,Dresses,"['A-Line silhouette', 'Work', 'V-neck', 'Solid', 'Knee length', '3/4 Sleeve', 'Black']","97% Polyester, 3% Spandex",Size XS ,Detailed measurements are not available for this item.,9.99,NY Collection
"https://www.thredup.com/product/women-ann-taylor-black-casual-dress/66675950?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/199133211/retina.jpg,Dresses,"['Pleats', 'Mini silhouette', 'Scoop neckline', 'Solid', 'Mini-short', 'Short sleeve', 'Black']",No Fabric Content,Size XS ,"26"" Chest, 30"" Length",9.99,Ann Taylor
"https://www.thredup.com/product/women-rayon-jjill-blue-casual-dress/66583000?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/198841909/retina.jpg,Dresses,"['Shift', 'Boho', 'Boat neckline', 'Knee length', 'Long sleeve', 'Blue']","95% Rayon, 5% Lycra",Size XS ,"36"" Chest, 35"" Length",9.99,J.jill
"https://www.thredup.com/product/women-modal-ann-taylor-loft-black-casual-dress/66575084?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/165343549/retina.jpg,Dresses,"['Ruched detail', 'Scoop neckline', 'Solid', 'Knee length', 'Sleeveless', 'Black']","95% Modal, 5% Spandex",Size XS ,"29"" Chest, 30.5"" Length",9.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-silk-banana-republic-black-casual-dress/66442640?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/198761985/retina.jpg,Dresses,"['Pleats', 'Dry clean only', 'Party', 'Scoop neckline', 'Knee length', 'Sleeveless', 'Black and Gray']","55% Silk, 45% Wool",Size 0 ,"22"" Chest, 34"" Length",9.99,Banana Republic
"https://www.thredup.com/product/women-ann-taylor-loft-yellow-casual-dress/66263397?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/159715985/retina.jpg,Dresses,"['Shift', 'Strapless', 'Color blocked detail and Striped print', 'Knee length', 'Strapless neckline', 'Yellow']",No Fabric Content,Size 0 ,"30.5"" Chest, 31.5"" Length",9.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-tencel-cloth-and-stone-grey-casual-dress/66119432?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/197413352/retina.jpg,Dresses,"['Lace-up', 'Shift', 'Boho', 'V-neck', 'Solid', 'Knee length', 'Long sleeve', 'Grey and Blue']",100% Tencel,Size XS ,"34"" Chest, 24"" Length",9.99,Cloth & Stone
"https://www.thredup.com/product/women-polyester-daniel-rainn-white-casual-dress/66108525?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/197408529/retina.jpg,Dresses,"['Ruched detail', 'Shift', 'Boho', 'V-neck', 'Printed', 'Knee length', 'Long sleeve', 'White']",100% Polyester,Size XS ,"32"" Chest, 34"" Length",9.99,Daniel Rainn
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-blue-casual-dress/66046791?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/197180528/retina.jpg,Dresses,"['Ruffle accents', 'Frills & ruffles', 'A-Line silhouette', 'V-neck', 'Solid', 'Knee length', 'Sleeveless', 'Blue']","60% Cotton, 40% Modal",Size XS ,"28"" Chest, 30"" Length",9.99,Ann Taylor LOFT
