Link,Image_Link,Category_Type,Description,Materials,Size,Measurements,Price,Brand
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-ivory-cardigan/70198925?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/210085358/retina.jpg,Tops,"['Boho', 'Plunge', 'Long sleeve', 'Ivory and Tan']","74% Cotton, 26% Linen",Size XS ,"18"" Length",4.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-acrylic-ann-taylor-loft-teal-pullover-sweater/70057573?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/209679493/retina.jpg,Tops,"['Classic', 'V-neck', 'Solid', '3/4 Sleeve', 'Teal and Green']","60% Acrylic, 40% Nylon",Size XS ,"32.5"" Chest, 22.75"" Length",4.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-purple-long-sleeve-top/69757336?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/208692117/retina.jpg,Tops,"['Embroidered detail', 'Ruffle accents', 'Frills & ruffles', 'V-neck', 'Solid', 'Long sleeve', 'Purple']",100% Cotton,Size XS ,"34"" Chest, 23.5"" Length",4.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-pink-pullover-sweater/69751912?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/208688384/retina.jpg,Tops,"['Boho', 'Crew neckline', 'Color blocked detail', 'Long sleeve', 'Pink']","55% Cotton, 20% Viscose, 20% Nylon, 5% Wool",Size XS ,"31"" Chest, 23"" Length",4.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-cotton-ann-taylor-factory-blue-pullover-sweater/69411733?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/207630766/retina.jpg,Tops,"['Turtleneck neckline', 'Color blocked detail', 'Long sleeve', 'Blue']","60% Cotton, 40% Acrylic",Size XS ,"28"" Chest, 25"" Length",4.99,Ann Taylor Factory
"https://www.thredup.com/product/women-polyester-ann-taylor-loft-green-short-sleeve-blouse/55849814?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/164381578/retina.jpg,Tops,"['Classic', 'Crew neckline', 'Solid', '3/4 Sleeve', 'Green']",100% Polyester,Size XS ,Detailed measurements are not available for this item.,6.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-merino-wool-jjill-green-wool-pullover-sweater/55568790?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/163417592/retina.jpg,Tops,"['Solid', '3/4 Sleeve', 'Green']",100% Merino Wool,Size XS ,Detailed measurements are not available for this item.,6.99,J.jill
"https://www.thredup.com/product/women-gap-red-long-sleeve-blouse/55476244?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/163078308/retina.jpg,Tops,"['Ruched detail', 'Work', 'V-neck', 'Solid', 'Long sleeve', 'Red']",No Fabric Content,Size XS ,Detailed measurements are not available for this item.,6.99,Gap
"https://www.thredup.com/product/women-viscose-banana-republic-red-34-sleeve-blouse/55446210?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/163000238/retina.jpg,Tops,"['Ruched detail', 'Work', 'Scoop neckline', 'Solid', '3/4 Sleeve', 'Red']",100% Viscose,Size XS ,Detailed measurements are not available for this item.,6.99,Banana Republic
"https://www.thredup.com/product/women-cotton-old-navy-grey-pullover-sweater/55384681?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/162852092/retina.jpg,Tops,"['Solid', 'Long sleeve', 'Grey and Gray']",100% Cotton,Size XS ,Detailed measurements are not available for this item.,6.99,Old Navy
"https://www.thredup.com/product/women-acrylic-express-purple-cardigan/54871718?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/161138204/retina.jpg,Tops,"['Solid', 'Long sleeve', 'Purple']","36% Acrylic, 35% Polyester, 20% Mohair, 9% Wool",Size XS ,Detailed measurements are not available for this item.,6.99,Express
"https://www.thredup.com/product/women-polyester-ann-taylor-loft-black-34-sleeve-top/53091144?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/113371099/retina.jpg,Tops,"['Cut outs', 'Work', 'V-neck', 'Solid', '3/4 Sleeve', 'Black']","77% Polyester, 19% Rayon, 4% Spandex",Size XS ,"43"" Chest, 21.25"" Length",6.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-pink-34-sleeve-blouse/50472760?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/126302115/retina.jpg,Tops,"['Work', 'Scoop neckline', 'Striped print', '3/4 Sleeve', 'Pink and Coral']",100% Cotton,Size XS ,"36"" Chest, 23"" Length",6.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-nylon-american-eagle-outfitters-purple-cardigan/50203425?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/146869099/retina.jpg,Tops,"['Work', 'Solid', 'Long sleeve', 'Purple']","43% Nylon, 31% Rayon, 26% Wool",Size XS ,"18.5"" Length",6.99,American Eagle Outfitters
"https://www.thredup.com/product/women-acrylic-croft-and-barrow-pink-cardigan/50045366?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/146391851/retina.jpg,Tops,"['Classic', 'V-neck', 'Solid', '3/4 Sleeve', 'Pink']",100% Acrylic,Size XS ,"24"" Length",6.99,Croft & Barrow
"https://www.thredup.com/product/women-cotton-banana-republic-brown-pullover-sweater/78993722?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/236335073/retina.jpg,Tops,"['Long sleeve', 'Brown and Black']","60% Cotton, 20% Nylon, 20% Viscose",Size XS ,"32"" Chest, 22"" Length",7.99,Banana Republic
"https://www.thredup.com/product/women-cotton-beach-lunch-lounge-blue-34-sleeve-button-down-shirt/76993167?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/230379516/retina.jpg,Tops,"['Classic', 'Collared', 'Striped print', '3/4 Sleeve', 'Blue']",100% Cotton,Size XS ,"34"" Chest, 28"" Length",7.99,Beach Lunch Lounge
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-purple-long-sleeve-henley/76809135?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/229835983/retina.jpg,Tops,"['Ruched detail', 'Boho', 'Henley', 'Checkered pattern', 'Long sleeve', 'Purple']","70% Cotton, 30% Lyocell",Size XS ,"34"" Chest, 24"" Length",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-silk-ann-taylor-factory-brown-silk-pullover-sweater/76155301?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/227892665/retina.jpg,Tops,"['Work', 'V-neck', 'Color blocked detail', 'Long sleeve', 'Brown']","56% Silk, 24% Nylon, 20% Cotton",Size XS ,"35"" Chest, 21"" Length",7.99,Ann Taylor Factory
"https://www.thredup.com/product/women-polyester-ann-taylor-blue-long-sleeve-blouse/75619246?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/226234459/retina.jpg,Tops,"['Work', 'Boat neckline', 'Solid', 'Long sleeve', 'Blue']",100% Polyester,Size XS ,"34"" Chest, 26"" Length",7.99,Ann Taylor
"https://www.thredup.com/product/women-rayon-skies-are-blue-pink-long-sleeve-button-down-shirt/73135489?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/218950191/retina.jpg,Tops,"['Ruched detail', 'Work', 'Collared', 'Plaid print', 'Long sleeve', 'Pink']",100% Rayon,Size XS ,"35"" Chest, 22.5"" Length",7.99,Skies Are Blue
"https://www.thredup.com/product/women-rayon-garage-gray-long-sleeve-top/71388421?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/213760503/retina.jpg,Tops,"['Crew neckline', 'Long sleeve', 'Gray']","95% Rayon, 5% Spandex",Size XS ,"28"" Chest, 26"" Length",7.99,Garage
"https://www.thredup.com/product/women-polyester-banana-republic-yellow-short-sleeve-blouse/71094591?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/174953590/retina.jpg,Tops,"['Cut outs', 'Work', 'Scoop neckline', 'Solid', '3/4 Sleeve', 'Yellow']",100% Polyester,Size XS ,"30"" Chest, 24"" Length",7.99,Banana Republic
"https://www.thredup.com/product/women-polyester-old-navy-brown-pullover-sweater/71026905?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/212677779/retina.jpg,Tops,"['Classic', 'V-neck', 'Solid', 'Long sleeve', 'Brown']",100% Polyester,Size XS ,"36"" Chest, 25"" Length",7.99,Old Navy
"https://www.thredup.com/product/women-rayon-old-navy-purple-34-sleeve-t-shirt/70670593?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/211535722/retina.jpg,Tops,"['Classic', 'Crew neckline', 'Solid', '3/4 Sleeve', 'Purple and Blue']","96% Rayon, 4% Spandex",Size XS ,"32"" Chest, 26.5"" Length",7.99,Old Navy
"https://www.thredup.com/product/women-cotton-jjill-red-pullover-sweater/70271761?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/210290138/retina.jpg,Tops,"['Classic', 'Crew neckline', 'Striped print', 'Long sleeve', 'Red and Tan']","65% Cotton, 30% Viscose, 5% Cashmere",Size XS ,"28"" Chest, 22"" Length",7.99,J.jill
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-red-pullover-sweater/70240060?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/210298918/retina.jpg,Tops,"['Boho', 'Boat neckline', 'Color blocked detail', 'Long sleeve', 'Red and Burgundy']","61% Cotton, 36% Acrylic, 3% Other",Size XS ,"34"" Chest, 25.5"" Length",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-gray-sweatshirt/70100560?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/209757601/retina.jpg,Tops,"['Classic', 'Crew neckline', 'Solid', 'Long sleeve', 'Gray']",100% Cotton,Size XS ,"36"" Chest, 23"" Length",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-polyester-ann-taylor-loft-outlet-black-long-sleeve-blouse/69910385?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/209235081/retina.jpg,Tops,"['Ruffle accents', 'Frills & ruffles', 'Work', 'V-neck', 'Animal print', 'Long sleeve', 'Black and Tan']",100% Polyester,Size XS ,"30"" Chest, 22"" Length",7.99,Ann Taylor LOFT Outlet
"https://www.thredup.com/product/women-acrylic-ann-taylor-loft-white-pullover-sweater/69821640?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/208937980/retina.jpg,Tops,"['Classic', 'Crew neckline', 'Striped print', 'Long sleeve', 'White and Ivory']",100% Acrylic,Size XS ,"32"" Chest, 24"" Length",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-acrylic-ann-taylor-loft-maroon-cardigan/69797364?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/203457381/retina.jpg,Tops,"['Long sleeve', 'Maroon and Burgundy']",100% Acrylic,Size XS ,"36"" Length",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-acrylic-ann-taylor-loft-brown-cardigan/69779834?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/208803452/retina.jpg,Tops,"['Dry clean only', 'Classic', 'Color blocked detail', 'Long sleeve', 'Brown and Green']","70% Acrylic, 30% Wool",Size XS ,"21"" Length",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-polyester-ann-taylor-loft-gray-pullover-sweater/69715490?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/208582021/retina.jpg,Tops,"['Work', 'Crew neckline', 'Color blocked detail', '3/4 Sleeve', 'Gray']","47% Polyester, 44% Acrylic, 9% Wool",Size XS ,"30"" Chest, 24"" Length",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-acrylic-sonoma-goods-for-life-pink-pullover-sweater/69463345?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/207788307/retina.jpg,Tops,"['Crew neckline', 'Color blocked detail', 'Long sleeve', 'Pink']","73% Acrylic, 27% Cotton",Size XS ,"34"" Chest, 25"" Length",7.99,Sonoma Goods for Life
"https://www.thredup.com/product/women-ann-taylor-loft-black-pullover-sweater/69435881?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/207713851/retina.jpg,Tops,"['Crew neckline', 'Color blocked detail', 'Long sleeve', 'Black']",No Fabric Content,Size XS ,"40"" Chest, 24"" Length",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-merino-extra-fine-wool-banana-republic-pink-wool-pullover-sweater/69412747?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/207719936/retina.jpg,Tops,"['Classic', 'V-neck', 'Solid', 'Long sleeve', 'Pink']","80% Merino Extra Fine Wool, 17% Nylon, 3% Lycra Spandex",Size XS ,"33"" Chest, 22"" Length",7.99,Banana Republic
"https://www.thredup.com/product/women-rayon-jjill-black-34-sleeve-top/69395961?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/207589338/retina.jpg,Tops,"['Boat neckline', 'Solid', '3/4 Sleeve', 'Tunic top', 'Black']","95% Rayon, 5% Spandex",Size XS ,"31"" Chest, 35.5"" Length",7.99,J.jill
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-black-cardigan/69241615?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/207089900/retina.jpg,Tops,"['Boho', 'Plunge', 'Long sleeve', 'Black and Gray']",100% Cotton,Size XS ,"20"" Length",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-acrylic-ann-taylor-loft-gray-pullover-sweater/69124311?sizing_id=765,756",https://cf-assets-thredup.thredup.com/assets/206778591/retina.jpg,Tops,"['V-neck', 'Solid', '3/4 Sleeve', 'Gray']","40% Acrylic, 30% Polyester, 30% Wool",Size XS ,"34"" Chest, 24"" Length",7.99,Ann Taylor LOFT
