Link,Image_Link,Category_Type,Description,Materials,Size,Measurements,Price,Brand
"https://www.thredup.com/product/women-polyester-lands-end-purple-fleece/66412303?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/198366181/retina.jpg,Outerwear,"['Dry clean only', 'Classic', 'Jacket', 'Solid', 'Purple']",100% Polyester,Size XS ,Detailed measurements are not available for this item.,7.99,Lands' End
"https://www.thredup.com/product/women-cotton-ann-taylor-black-blazer/66382627?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/172978583/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Black']","64% Cotton, 36% Rayon",Size 2 ,Detailed measurements are not available for this item.,7.99,Ann Taylor
"https://www.thredup.com/product/women-cotton-tahari-by-asl-blue-blazer/66338380?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/198083833/retina.jpg,Outerwear,"['Dry clean only', 'Jacket', 'Solid', 'Blue']","63% Cotton, 34% Polyester, 3% Spandex",Size 0 ,Detailed measurements are not available for this item.,7.99,Tahari by ASL
"https://www.thredup.com/product/women-rayon-ann-taylor-tan-blazer/66216557?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/197702238/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Tan']","52% Rayon, 46% Virgin Wool, 2% Lycra",Size 2 ,Detailed measurements are not available for this item.,7.99,Ann Taylor
"https://www.thredup.com/product/women-polyester-tahari-by-asl-grey-blazer/66168191?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/197571739/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Grey and Brown']","78% Polyester, 20% Rayon, 2% Spandex",Size 2 ,Detailed measurements are not available for this item.,7.99,Tahari by ASL
"https://www.thredup.com/product/women-cotton-banana-republic-factory-store-tan-jacket/66109794?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/197392925/retina.jpg,Outerwear,"['Work', 'Jacket', 'Solid', 'Tan']","99% Cotton, 1% Spandex",Size 2 ,Detailed measurements are not available for this item.,7.99,Banana Republic Factory Store
"https://www.thredup.com/product/women-linen-banana-republic-factory-store-ivory-blazer/66080636?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/197303639/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Printed', 'Ivory and Tan']","55% Linen, 45% Cotton",Size 2 ,Detailed measurements are not available for this item.,7.99,Banana Republic Factory Store
"https://www.thredup.com/product/women-wool-banana-republic-grey-wool-blazer/66061553?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/197243959/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Grey and Gray']","95% Wool, 5% Elastane",Size 2 ,Detailed measurements are not available for this item.,7.99,Banana Republic
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-purple-jacket/66035923?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/197181627/retina.jpg,Outerwear,"['Ruched detail', 'Jacket', 'Solid', 'Purple']","92% Cotton, 8% Metallic",Size 2 ,Detailed measurements are not available for this item.,7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-rayon-kasper-grey-blazer/65967163?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/196991641/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Grey and Gray']","65% Rayon, 35% Polyester",Size 2 ,Detailed measurements are not available for this item.,7.99,Kasper
"https://www.thredup.com/product/women-rayon-kasper-grey-blazer/65967112?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/196991400/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Grey and Gray']",100% Rayon,Size 2 ,Detailed measurements are not available for this item.,7.99,Kasper
"https://www.thredup.com/product/women-polyester-kasper-black-blazer/65913435?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/196781124/retina.jpg,Outerwear,"['Work', 'Jacket', 'Solid', 'Black']",100% Polyester,Size 2 ,Detailed measurements are not available for this item.,7.99,Kasper
"https://www.thredup.com/product/women-cotton-banana-republic-tan-blazer/65694814?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/196093013/retina.jpg,Outerwear,"['Work', 'Jacket', 'Solid', 'Tan']","97% Cotton, 3% Spandex",Size 2 ,Detailed measurements are not available for this item.,7.99,Banana Republic
"https://www.thredup.com/product/women-wool-stephanie-andrews-gray-wool-blazer/65548769?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/186304971/retina.jpg,Outerwear,['Gray'],100% Wool,Size 2 ,Detailed measurements are not available for this item.,7.99,Stephanie Andrews
"https://www.thredup.com/product/women-polyester-le-suit-gray-blazer/65515608?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/195563178/retina.jpg,Outerwear,"['Boho', 'Jacket', 'Printed', 'Gray']",100% Polyester,Size 2 ,Detailed measurements are not available for this item.,7.99,Le Suit
"https://www.thredup.com/product/women-polyester-tahari-by-asl-brown-blazer/65413559?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/195231480/retina.jpg,Outerwear,"['Work', 'Jacket', 'Striped print', 'Brown and Gray']","65% Polyester, 33% Viscose, 2% Spandex",Size 2 ,Detailed measurements are not available for this item.,7.99,Tahari by ASL
"https://www.thredup.com/product/women-cotton-banana-republic-grey-blazer/65407671?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/195201563/retina.jpg,Outerwear,"['Jacket', 'Solid', 'Grey and Black']",100% Cotton,Size 0 ,Detailed measurements are not available for this item.,7.99,Banana Republic
"https://www.thredup.com/product/women-polyester-assorted-brands-red-jacket/65356527?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/195425057/retina.jpg,Outerwear,"['Jacket', 'Printed', 'Red and Burgundy']","85% Polyester, 15% Cotton",Size XS ,Detailed measurements are not available for this item.,7.99,Assorted Brands
"https://www.thredup.com/product/women-polyester-anne-klein-brown-blazer/65338645?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/195062632/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Brown and Gray']","95% Polyester, 5% Rayon",Size 2 ,Detailed measurements are not available for this item.,7.99,Anne Klein
"https://www.thredup.com/product/women-polyester-tahari-black-blazer/65205056?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/194562290/retina.jpg,Outerwear,"['Work', 'Jacket', 'Striped print', 'Black']","99% Polyester, 1% Viscose",Size 2 ,Detailed measurements are not available for this item.,7.99,Tahari
"https://www.thredup.com/product/women-wool-adolfo-studio-blue-wool-blazer/65191074?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/194575334/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Blue']",100% Wool,Size 2 ,Detailed measurements are not available for this item.,7.99,Adolfo Studio
"https://www.thredup.com/product/women-cotton-michael-michael-kors-black-jacket/65029787?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/194014256/retina.jpg,Outerwear,"['Frayed edges', 'Fringe & frayed accents', 'Jacket', 'Solid', 'Black']","46% Cotton, 20% Rayon, 18% Polyester, 16% Lycra",Size 2 ,Detailed measurements are not available for this item.,7.99,MICHAEL Michael Kors
"https://www.thredup.com/product/women-rayon-jones-new-york-teal-jacket/65006799?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/193989474/retina.jpg,Outerwear,"['Dry clean only', 'Classic', 'Jacket', 'Solid', 'Teal and Green']","91% Rayon, 9% Flax",Size 2 ,Detailed measurements are not available for this item.,7.99,Jones New York
"https://www.thredup.com/product/women-ann-taylor-tan-blazer/64898970?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/193602287/retina.jpg,Outerwear,"['Work', 'Jacket', 'Solid', 'Tan']",No Fabric Content,Size 2 ,Detailed measurements are not available for this item.,7.99,Ann Taylor
"https://www.thredup.com/product/women-triacetate-ann-taylor-brown-blazer/64898832?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/193602245/retina.jpg,Outerwear,"['Dry clean only', 'Classic', 'Jacket', 'Solid', 'Brown']","71% Triacetate, 29% Polyester",Size 2 ,Detailed measurements are not available for this item.,7.99,Ann Taylor
"https://www.thredup.com/product/women-cotton-banana-republic-factory-store-tan-blazer/64888485?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/193736306/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Tan']","98% Cotton, 2% Spandex",Size 2 ,Detailed measurements are not available for this item.,7.99,Banana Republic Factory Store
"https://www.thredup.com/product/women-triacetate-ann-taylor-black-blazer/64878389?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/193540112/retina.jpg,Outerwear,"['Dry clean only', 'Classic', 'Jacket', 'Striped print', 'Black']","71% Triacetate, 28% Polyester, 1% Other",Size 2 ,Detailed measurements are not available for this item.,7.99,Ann Taylor
"https://www.thredup.com/product/women-polyester-anne-klein-tan-blazer/64817819?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/193401608/retina.jpg,Outerwear,"['Dry clean only', 'Classic', 'Jacket', 'Solid', 'Tan']","51% Polyester, 49% Wool",Size 0 ,Detailed measurements are not available for this item.,7.99,Anne Klein
"https://www.thredup.com/product/women-polyester-amanda-smith-tan-blazer/64811822?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/193337758/retina.jpg,Outerwear,"['Classic', 'Jacket', 'Striped print', 'Tan']","63% Polyester, 33% Viscose, 4% Spandex",Size 2 ,Detailed measurements are not available for this item.,7.99,Amanda Smith
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-gray-jacket/64755822?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/193137168/retina.jpg,Outerwear,"['Glitter accents', 'Shiny accents', 'Jacket', 'Gray']","97% Cotton, 3% Spandex",Size 2 ,Detailed measurements are not available for this item.,7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-linen-ellen-tracy-ivory-jacket/64713303?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/192986941/retina.jpg,Outerwear,"['Jacket', 'Solid', 'Ivory']",100% Linen,Size 2 ,Detailed measurements are not available for this item.,7.99,Ellen Tracy
"https://www.thredup.com/product/women-polyester-vince-camuto-gray-blazer/64590457?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/192781942/retina.jpg,Outerwear,"['Zipper detail', 'Dry clean only', 'Jacket', 'Gray and Black']","66% Polyester, 34% Rayon",Size 0 ,Detailed measurements are not available for this item.,7.99,Vince Camuto
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-green-jacket/64527670?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/170750074/retina.jpg,Outerwear,"['Boho', 'Utility jacket', 'Solid', 'Green']","97% Cotton, 3% Spandex",Size 2 ,Detailed measurements are not available for this item.,7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-cotton-gap-blue-blazer/64407922?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/192034400/retina.jpg,Outerwear,"['Work', 'Jacket', 'Polka dot print', 'Blue']",100% Cotton,Size 2 ,Detailed measurements are not available for this item.,7.99,Gap
"https://www.thredup.com/product/women-linen-assorted-brands-black-blazer/64370387?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/191916998/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Black']","51% Linen, 49% Rayon",Size 2 ,Detailed measurements are not available for this item.,7.99,Assorted Brands
"https://www.thredup.com/product/women-cotton-ann-taylor-black-blazer/64363471?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/191968432/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Black']","76% Cotton, 24% Silk",Size 2 ,Detailed measurements are not available for this item.,7.99,Ann Taylor
"https://www.thredup.com/product/women-cotton-jjill-green-coat/64359585?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/145867650/retina.jpg,Outerwear,"['Classic', 'Trenchcoat', 'Striped print', 'Green']",100% Cotton,Size XS ,Detailed measurements are not available for this item.,7.99,J.jill
"https://www.thredup.com/product/women-polyester-ann-taylor-loft-tan-blazer/64273987?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/191584438/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Tan']","50% Polyester, 50% Wool",Size 2 ,Detailed measurements are not available for this item.,7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-rayon-ann-taylor-loft-tan-blazer/64273967?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/191584599/retina.jpg,Outerwear,"['Jacket', 'Solid', 'Tan']","63% Rayon, 34% Nylon, 3% Spandex",Size 2 ,Detailed measurements are not available for this item.,7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-polyester-coldwater-creek-red-jacket/64207295?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/191390087/retina.jpg,Outerwear,"['Classic', 'Jacket', 'Solid', 'Red and Burgundy']","97% Polyester, 3% Spandex",Size XS ,Detailed measurements are not available for this item.,7.99,Coldwater Creek
