Link,Image_Link,Category_Type,Description,Materials,Size,Measurements,Price,Brand
"https://www.thredup.com/product/women-ann-taylor-loft-black-jacket/59673246?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/176768635/retina.jpg,Outerwear,"['Boho', 'Jacket', 'Floral Print', 'Black']",No Fabric Content,Size 2 ,Detailed measurements are not available for this item.,7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-wool-jcrew-brown-wool-blazer/59618519?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/115266622/retina.jpg,Outerwear,"['Classic', 'Jacket', 'Striped print', 'Brown']",100% Wool,Size 2 ,Detailed measurements are not available for this item.,7.99,J.Crew
"https://www.thredup.com/product/women-polyester-talbots-purple-jacket/59274284?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/175474336/retina.jpg,Outerwear,"['Jacket', 'Plaid print', 'Purple']",100% Polyester,Size 2 ,Detailed measurements are not available for this item.,7.99,Talbots
"https://www.thredup.com/product/women-rayon-kasper-asl-black-jacket/59040086?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/174853455/retina.jpg,Outerwear,"['Jacket', 'Solid', 'Black']","70% Rayon, 30% Polyester",Size 2 ,Detailed measurements are not available for this item.,7.99,Kasper A.S.L.
"https://www.thredup.com/product/women-polyester-ann-taylor-loft-black-blazer/58988442?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/174567671/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Black']","48% Polyester, 48% Rayon, 4% Spandex",Size 0 ,Detailed measurements are not available for this item.,7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-green-jacket/57240841?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/168895142/retina.jpg,Outerwear,"['Boho', 'Jacket', 'Solid', 'Green and Brown']",100% Cotton,Size XS ,Detailed measurements are not available for this item.,7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-cotton-talbots-black-blazer/78068269?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/233569959/retina.jpg,Outerwear,"['Dry clean only', 'Boho', 'Jacket', 'Black']","97% Cotton, 3% Spandex",Size 2 ,Detailed measurements are not available for this item.,30.99,Talbots
"https://www.thredup.com/product/women-wool-ann-taylor-loft-black-wool-blazer/77691998?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/232523657/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Striped print', 'Black']","51% Wool, 47% Polyester, 2% Lycra",Size 0 ,Detailed measurements are not available for this item.,8.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-cotton-talbots-blue-blazer/76695974?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/229468144/retina.jpg,Outerwear,"['Dry clean only', 'Classic', 'Jacket', 'Blue']","80% Cotton, 20% Linen",Size 2 ,Detailed measurements are not available for this item.,8.99,Talbots
"https://www.thredup.com/product/women-polyester-banana-republic-factory-store-brown-blazer/75321659?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/225395909/retina.jpg,Outerwear,"['Work', 'Jacket', 'Brown']","78% Polyester, 19% Rayon, 3% Spandex",Size 2 ,Detailed measurements are not available for this item.,8.99,Banana Republic Factory Store
"https://www.thredup.com/product/women-rayon-casual-corner-annex-brown-blazer/74457682?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/222807722/retina.jpg,Outerwear,"['Work', 'Jacket', 'Striped print', 'Brown and Green']","80% Rayon, 20% Polyester",Size 0 ,Detailed measurements are not available for this item.,8.99,Casual Corner Annex
"https://www.thredup.com/product/women-cotton-anne-klein-tan-blazer/74347497?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/222536801/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Tan']","97% Cotton, 3% Spandex",Size 0 ,Detailed measurements are not available for this item.,8.99,Anne Klein
"https://www.thredup.com/product/women-polyester-kasper-black-blazer/74347400?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/222536977/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Striped print', 'Black']","82% Polyester, 18% Rayon",Size 2 ,Detailed measurements are not available for this item.,8.99,Kasper
"https://www.thredup.com/product/women-wool-ann-taylor-tan-blazer/72185470?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/216214010/retina.jpg,Outerwear,"['Work', 'Jacket', 'Solid', 'Tan']","50% Wool, 49% Rayon, 1% Spandex",Size 0 ,Detailed measurements are not available for this item.,8.99,Ann Taylor
"https://www.thredup.com/product/women-linen-jjill-orange-jacket/71748731?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/214880607/retina.jpg,Outerwear,"['Classic', 'Jacket', 'Solid', 'Orange']",100% Linen,Size XS ,Detailed measurements are not available for this item.,8.99,J.jill
"https://www.thredup.com/product/women-polyester-kasper-ivory-blazer/71221607?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/213316752/retina.jpg,Outerwear,"['Work', 'Jacket', 'Solid', 'Ivory']","52% Polyester, 48% Acetate",Size 2 ,Detailed measurements are not available for this item.,8.99,Kasper
"https://www.thredup.com/product/women-wool-gap-black-wool-blazer/66650458?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/199261549/retina.jpg,Outerwear,"['Work', 'Peacoat style', 'Solid', 'Black']","67% Wool, 33% Nylon",Size XS ,Detailed measurements are not available for this item.,8.99,Gap
"https://www.thredup.com/product/women-polyester-active-by-old-navy-gray-fleece/66593723?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/198887166/retina.jpg,Outerwear,"['Color blocked detail and Solid', 'Gray']",100% Polyester,Size XS ,Detailed measurements are not available for this item.,8.99,Active by Old Navy
"https://www.thredup.com/product/women-wool-ann-taylor-blue-jacket/64798307?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/193341843/retina.jpg,Outerwear,"['Glitter accents', 'Shiny accents', 'Dry clean only', 'Jacket', 'Solid', 'Blue']","87% Wool, 13% Nylon",Size XS ,Detailed measurements are not available for this item.,8.99,Ann Taylor
"https://www.thredup.com/product/women-talbots-blue-denim-jacket/78198019?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/234004275/retina.jpg,Outerwear,"['Jacket', 'Blue']",No Fabric Content,Size 2 ,Detailed measurements are not available for this item.,9.99,Talbots
"https://www.thredup.com/product/women-linen-premise-ivory-blazer/77120275?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/230742854/retina.jpg,Outerwear,"['Jacket', 'Ivory']","55% Linen, 45% Cotton",Size 2 ,Detailed measurements are not available for this item.,9.99,PREMISE
"https://www.thredup.com/product/women-linen-gap-brown-jacket/76966329?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/230288392/retina.jpg,Outerwear,"['Ruched detail', 'Jacket', 'Brown']","62% Linen, 38% Cotton",Size XS ,Detailed measurements are not available for this item.,9.99,Gap
"https://www.thredup.com/product/women-acrylic-xhilaration-brown-faux-fur-jacket/71975171?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/215604811/retina.jpg,Outerwear,"['Fur accents', 'Fur & shearling', 'Boho', 'Jacket', 'Solid', 'Brown and Black']","65% Acrylic, 35% Polyester",Size XS ,Detailed measurements are not available for this item.,9.99,Xhilaration
"https://www.thredup.com/product/women-cotton-talbots-maroon-blazer/71936500?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/172223314/retina.jpg,Outerwear,"['Dry clean only', 'Jacket', 'Maroon and Red']",100% Cotton,Size 2 ,Detailed measurements are not available for this item.,9.99,Talbots
"https://www.thredup.com/product/women-polyester-spense-green-vest/71304893?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/213534225/retina.jpg,Outerwear,"['Classic', 'Trenchcoat', 'Solid', 'Green and Teal']","69% Polyester, 27% Rayon, 4% Spandex",Size 2 ,Detailed measurements are not available for this item.,9.99,Spense
"https://www.thredup.com/product/women-polyester-ann-taylor-factory-black-blazer/71214627?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/181693000/retina.jpg,Outerwear,"['Work', 'Jacket', 'Black and Gray']","59% Polyester, 41% Wool",Size 2 ,Detailed measurements are not available for this item.,9.99,Ann Taylor Factory
"https://www.thredup.com/product/women-polyester-charter-club-black-blazer/70948420?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/212356082/retina.jpg,Outerwear,"['Work', 'Jacket', 'Solid', 'Black']",100% Polyester,Size 2 ,Detailed measurements are not available for this item.,9.99,Charter Club
"https://www.thredup.com/product/women-polyester-worthington-black-blazer/70889280?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/212197294/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Black and Gray']","64% Polyester, 32% Rayon, 4% Spandex",Size 2 ,Detailed measurements are not available for this item.,9.99,Worthington
"https://www.thredup.com/product/women-recycled-polyester-doc-and-amelia-blue-blazer/70302557?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/210454754/retina.jpg,Outerwear,"['Work', 'Jacket', 'Solid', 'Blue and Black']",100% Recycled Polyester,Size 2 ,Detailed measurements are not available for this item.,9.99,Doc & Amelia
"https://www.thredup.com/product/women-polyester-ann-taylor-factory-brown-blazer/70274400?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/210293274/retina.jpg,Outerwear,"['Work', 'Jacket', 'Brown']","69% Polyester, 29% Rayon, 2% Spandex",Size 2 ,Detailed measurements are not available for this item.,9.99,Ann Taylor Factory
"https://www.thredup.com/product/women-cotton-coldwater-creek-tan-jacket/70251380?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/210226031/retina.jpg,Outerwear,"['Boho', 'Jacket', 'Paisley print', 'Tan']",100% Cotton,Size XS ,Detailed measurements are not available for this item.,9.99,Coldwater Creek
"https://www.thredup.com/product/women-polyester-anne-klein-tan-blazer/69873761?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/209091506/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Tan']","65% Polyester, 32% Viscose, 3% Lycra",Size 2 ,Detailed measurements are not available for this item.,9.99,Anne Klein
"https://www.thredup.com/product/women-wool-semantiks-brown-blazer/69831825?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/208939445/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Brown']","38% Wool, 32% Acrylic, 30% Polyester",Size 2 ,Detailed measurements are not available for this item.,9.99,Semantiks
"https://www.thredup.com/product/women-cotton-ann-taylor-factory-tan-blazer/69677692?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/182970821/retina.jpg,Outerwear,"['Dry clean only', 'Jacket', 'Tan']","54% Cotton, 43% Polyester, 3% Spandex",Size 2 ,Detailed measurements are not available for this item.,9.99,Ann Taylor Factory
"https://www.thredup.com/product/women-polyester-ann-taylor-loft-green-jacket/69640321?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/183536831/retina.jpg,Outerwear,"['Dry clean only', 'Jacket', 'Solid', 'Green']","71% Polyester, 26% Rayon, 3% Spandex",Size 2 ,Detailed measurements are not available for this item.,9.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-wool-ann-taylor-loft-purple-wool-blazer/69602078?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/208221391/retina.jpg,Outerwear,"['Dry clean only', 'Jacket', 'Solid', 'Purple']","80% Wool, 20% Nylon",Size 2 ,Detailed measurements are not available for this item.,9.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-viscose-ann-taylor-loft-yellow-blazer/69475376?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/207822091/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Yellow and Brown']","88% Viscose, 8% Wool, 4% Other",Size 2 ,Detailed measurements are not available for this item.,9.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-black-jacket/69438962?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/207762263/retina.jpg,Outerwear,"['Bow accents', 'Glitter accents', 'Shiny accents', 'Bow & tie', 'Jacket', 'Solid', 'Black and Blue']","78% Cotton, 22% Polyester",Size 0 ,Detailed measurements are not available for this item.,9.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-wool-ann-taylor-gray-wool-blazer/69264866?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/207197959/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Gray']","65% Wool, 25% Rayon, 10% Mohair",Size 2 ,Detailed measurements are not available for this item.,9.99,Ann Taylor
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-black-jacket/69233766?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/207147272/retina.jpg,Outerwear,"['Glitter accents', 'Shiny accents', 'Dry clean only', 'Jacket', 'Black']",100% Cotton,Size 2 ,Detailed measurements are not available for this item.,9.99,Ann Taylor LOFT
