Link,Image_Link,Category_Type,Description,Materials,Size,Measurements,Price,Brand
"https://www.thredup.com/product/women-cotton-banana-republic-factory-store-purple-cardigan/67465299?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/173457821/retina.jpg,Tops,"['Plunge', 'Color blocked detail', 'Short sleeve', 'Purple']",100% Cotton,Size XS ,"22.5"" Length",7.99,Banana Republic Factory Store
"https://www.thredup.com/product/women-wool-banana-republic-tan-wool-cardigan/67447371?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/184934893/retina.jpg,Tops,"['Work', 'Plunge', 'Color blocked detail', 'Long sleeve', 'Tan and Pink']","45% Wool, 23% Nylon, 22% Viscose, 10% Cashmere",Size XS ,"25"" Length",7.99,Banana Republic
"https://www.thredup.com/product/women-cotton-american-eagle-outfitters-pink-pullover-sweater/67362573?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/172646789/retina.jpg,Tops,"['Classic', 'Color blocked detail', 'Long sleeve', 'Pink']","55% Cotton, 25% Acrylic, 15% Nylon, 5% Wool",Size XS ,"31"" Chest, 22"" Length",7.99,American Eagle Outfitters
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-blue-pullover-sweater/67295579?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/201072088/retina.jpg,Tops,"['Classic', 'Crew neckline', 'Solid', 'Long sleeve', 'Blue']","53% Cotton, 40% Rayon, 7% Nylon",Size XS ,"32"" Chest, 22"" Length",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-acrylic-croft-and-barrow-blue-pullover-sweater/67282279?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/201047908/retina.jpg,Tops,"['Boho', 'Solid', 'Long sleeve', 'Blue']",100% Acrylic,Size XS ,"34"" Chest, 23"" Length",7.99,Croft & Barrow
"https://www.thredup.com/product/women-polyester-ny-collection-black-cardigan/67253023?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/200939175/retina.jpg,Tops,"['Solid', '3/4 Sleeve', 'Black']","78% Polyester, 18% Rayon, 4% Spandex",Size XS ,"20"" Length",7.99,NY Collection
"https://www.thredup.com/product/women-cotton-ann-taylor-blue-cardigan/67242497?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/200937012/retina.jpg,Tops,"['Work', 'Solid', 'Long sleeve', 'Blue']","55% Cotton, 25% Rayon, 20% Polyester",Size XS ,"22"" Length",7.99,Ann Taylor
"https://www.thredup.com/product/women-armani-exchange-blue-pullover-sweater/67231785?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/200899833/retina.jpg,Tops,"['Boho', 'V-neck', 'Striped print', 'Long sleeve', 'Tunic top', 'Blue and Black']",No Fabric Content,Size XS ,"36"" Chest, 30"" Length",7.99,Armani Exchange
"https://www.thredup.com/product/women-viscose-american-eagle-outfitters-gray-cardigan/67225505?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/200907314/retina.jpg,Tops,"['Boho', 'Solid', 'Short sleeve', 'Gray']",100% Viscose,Size XS ,"28"" Length",7.99,American Eagle Outfitters
"https://www.thredup.com/product/women-merino-extra-fine-wool-banana-republic-gray-wool-cardigan/67213387?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/200811631/retina.jpg,Tops,"['Dry clean only', 'Solid', 'Long sleeve', 'Gray']",100% Merino Extra Fine Wool,Size XS ,"21.5"" Length",7.99,Banana Republic
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-brown-cardigan/67168878?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/200666041/retina.jpg,Tops,"['Boho', 'Plunge', 'Color blocked detail', 'Long sleeve', 'Brown and Purple']","98% Cotton, 2% Spandex",Size XS ,"26"" Length",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-silk-banana-republic-purple-silk-pullover-sweater/67104890?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/200501418/retina.jpg,Tops,"['V-neck', 'Solid', 'Long sleeve', 'Purple']","52% Silk, 35% Polyester, 13% Cotton",Size XS ,"31"" Chest, 22"" Length",7.99,Banana Republic
"https://www.thredup.com/product/women-cotton-jjill-brown-pullover-sweater/67051578?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/200325812/retina.jpg,Tops,"['Crew neckline', 'Solid', '3/4 Sleeve', 'Brown']",100% Cotton,Size XS ,"30"" Chest, 20.5"" Length",7.99,J.jill
"https://www.thredup.com/product/women-ramie-ann-taylor-loft-tan-cardigan/67044615?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/186227276/retina.jpg,Tops,"['Solid', 'Long sleeve', 'Tan']","55% Ramie, 45% Rayon",Size XS ,"26.75"" Length",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-cotton-outback-red-gray-cardigan/66997565?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/200223031/retina.jpg,Tops,"['Boho', 'Chevron/Herringbone pattern and Color blocked detail', '3/4 Sleeve', 'Gray']","52% Cotton, 48% Rayon",Size XS ,"23"" Length",7.99,Outback Red
"https://www.thredup.com/product/women-acrylic-ann-taylor-loft-outlet-purple-shrug/66964864?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/200088363/retina.jpg,Tops,"['Classic', 'Crew neckline', 'Solid', 'Long sleeve', 'Purple and Burgundy']","51% Acrylic, 26% Nylon, 14% Cotton, 7% Wool, 2% Spandex",Size XS ,"34"" Chest, 23.5"" Length",7.99,Ann Taylor LOFT Outlet
"https://www.thredup.com/product/women-ramie-ann-taylor-loft-green-cardigan/66935401?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/186227056/retina.jpg,Tops,"['Work', 'Solid', '3/4 Sleeve', 'Green']","55% Ramie, 45% Rayon",Size XS ,"26.75"" Length",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-acrylic-worthington-blue-pullover-sweater/66832161?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/199615608/retina.jpg,Tops,"['Classic', 'Crew neckline', 'Striped print', 'Long sleeve', 'Blue and Black']","50% Acrylic, 50% Rayon",Size XS ,"40"" Chest, 28"" Length",7.99,Worthington
"https://www.thredup.com/product/women-wool-banana-republic-black-wool-cardigan/66821739?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/171365241/retina.jpg,Tops,"['Color blocked detail', 'Long sleeve', 'Black']","59% Wool, 41% Rayon",Size XS ,Detailed measurements are not available for this item.,7.99,Banana Republic
"https://www.thredup.com/product/women-cotton-banana-republic-tan-cardigan/66821737?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/188381025/retina.jpg,Tops,"['Classic', 'Plunge', 'Color blocked detail', '3/4 Sleeve', 'Tan']","60% Cotton, 40% Rayon",Size XS ,"25"" Length",7.99,Banana Republic
"https://www.thredup.com/product/women-silk-jjill-purple-cardigan/66761814?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/199441046/retina.jpg,Tops,"['Dry clean only', 'Work', 'Solid', 'Sleeveless', 'Purple and Burgundy']","55% Silk, 45% Cotton",Size XS ,"28"" Length",7.99,J.jill
"https://www.thredup.com/product/women-ramie-ann-taylor-loft-tan-cardigan/66607274?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/199053792/retina.jpg,Tops,"['Color blocked detail', 'Long sleeve', 'Tan']","41% Ramie, 36% Cotton, 23% Nylon",Size XS ,"19"" Length",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-cotton-express-pink-pullover-sweater/66569390?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/198820549/retina.jpg,Tops,"['Boho', 'V-neck', 'Chevron/Herringbone pattern and Color blocked detail', '3/4 Sleeve', 'Pink']","60% Cotton, 40% Acrylic",Size XS ,"39"" Chest, 24"" Length",7.99,Express
"https://www.thredup.com/product/women-rayon-ann-taylor-blue-shrug/66243978?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/197819932/retina.jpg,Tops,"['Crew neckline', 'Solid', 'Short sleeve', 'Blue']","63% Rayon, 37% Nylon",Size XS ,"40"" Chest, 19"" Length",7.99,Ann Taylor
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-blue-cardigan/66208289?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/197681406/retina.jpg,Tops,"['Work', 'Color blocked detail', 'Long sleeve', 'Blue']",100% Cotton,Size XS ,"22"" Length",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-polyester-talbots-blue-cardigan/66143891?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/197469537/retina.jpg,Tops,"['Dry clean only', 'Boho', 'Solid', 'Long sleeve', 'Blue']",100% Polyester,Size 2 ,"20"" Length",7.99,Talbots
"https://www.thredup.com/product/women-ann-taylor-loft-purple-pullover-sweater/66127409?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/197441732/retina.jpg,Tops,"['Classic', 'Crew neckline', 'Color blocked detail and Polka dot print', 'Long sleeve', 'Purple']",No Fabric Content,Size XS ,"30"" Chest, 24.5"" Length",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-cotton-banana-republic-factory-store-red-cardigan/66103293?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/198095514/retina.jpg,Tops,"['Work', 'Solid', 'Long sleeve', 'Red and Burgundy']","60% Cotton, 40% Rayon",Size XS ,"20"" Length",7.99,Banana Republic Factory Store
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-grey-pullover-sweater/66023483?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/197111006/retina.jpg,Tops,"['Crew neckline', 'Solid', 'Long sleeve', 'Grey and Gray']","50% Cotton, 40% Rayon, 10% Silk",Size XS ,"30"" Chest, 24"" Length",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-merino-wool-banana-republic-factory-store-black-wool-pullover-sweater/65996872?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/197054160/retina.jpg,Tops,"['Work', 'V-neck', 'Solid', 'Long sleeve', 'Black']",100% Merino Wool,Size XS ,"30"" Chest, 21"" Length",7.99,Banana Republic Factory Store
"https://www.thredup.com/product/women-cotton-unbranded-tan-pullover-sweater/65894169?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/196698866/retina.jpg,Tops,"['Classic', 'Scoop neckline', 'Striped print', 'Long sleeve', 'Tan']",100% Cotton,Size XS ,"32"" Chest, 26"" Length",7.99,Unbranded
"https://www.thredup.com/product/women-merino-wool-banana-republic-pink-wool-pullover-sweater/65878290?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/196697119/retina.jpg,Tops,"['Classic', 'V-neck', 'Solid', 'Long sleeve', 'Pink']",100% Merino Wool,Size XS ,"24"" Chest, 23"" Length",7.99,Banana Republic
"https://www.thredup.com/product/women-cotton-banana-republic-factory-store-black-pullover-sweater/65836357?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/196528143/retina.jpg,Tops,"['Classic', 'Crew neckline', 'Solid', 'Long sleeve', 'Black']","56% Cotton, 44% Rayon",Size XS ,"28"" Chest, 20"" Length",7.99,Banana Republic Factory Store
"https://www.thredup.com/product/women-acrylic-caslon-gray-cardigan/65743609?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/182219125/retina.jpg,Tops,"['Boho', 'Striped print', 'Long sleeve', 'Gray']","85% Acrylic, 15% Wool",Size XS ,"23.5"" Length",7.99,Caslon
"https://www.thredup.com/product/women-cotton-banana-republic-factory-store-ivory-cardigan/65561276?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/195700400/retina.jpg,Tops,"['Solid', 'Long sleeves', 'Ivory and White']","53% Cotton, 40% Viscose, 7% Nylon",Size XS ,"19.5"" Length",7.99,Banana Republic Factory Store
"https://www.thredup.com/product/women-rayon-bobeau-blue-cardigan/65445583?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/195312213/retina.jpg,Tops,"['Boho', 'Solid', 'Sleeveless', 'Blue']","95% Rayon, 5% Spandex",Size XS ,"20"" Length",7.99,Bobeau
"https://www.thredup.com/product/women-acrylic-rd-style-teal-pullover-sweater/65344866?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/195009026/retina.jpg,Tops,"['V-neck', 'Solid', 'Long sleeve', 'Teal']","95% Acrylic, 5% Cotton",Size XS ,"34"" Chest, 24"" Length",7.99,RD Style
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-black-pullover-sweater/65304803?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/163550143/retina.jpg,Tops,"['Work', 'Crew neckline', 'Color blocked detail', '3/4 Sleeve', 'Black']","80% Cotton, 18% Polyester, 2% Spandex",Size XS ,Detailed measurements are not available for this item.,7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-acrylic-apt-9-black-pullover-sweater/65299571?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/194878807/retina.jpg,Tops,"['Crew neckline', 'Solid', 'Long sleeve', 'Black']",100% Acrylic,Size XS ,"30"" Chest, 25"" Length",7.99,Apt. 9
