Link,Image_Link,Category_Type,Description,Materials,Size,Measurements,Price,Brand
"https://www.thredup.com/product/women-linen-ann-taylor-loft-blue-pullover-sweater/63290389?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/188390531/retina.jpg,Tops,"['Color blocked detail', 'Long sleeve', 'Blue']","56% Linen, 44% Rayon",Size XS ,"34"" Chest, 22"" Length",6.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-rayon-ann-taylor-loft-tan-cardigan/63277525?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/188415014/retina.jpg,Tops,"['Boho', 'Solid', 'Long sleeve', 'Tan and Brown']","84% Rayon, 16% Silk",Size XS ,"29"" Length",6.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-wool-banana-republic-green-wool-cardigan/63186361?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/188129300/retina.jpg,Tops,"['Work', 'Solid', '3/4 Sleeve', 'Green']","60% Wool, 40% Cotton",Size XS ,"18"" Length",6.99,Banana Republic
"https://www.thredup.com/product/women-cotton-14th-and-union-black-cardigan/63098599?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/187977310/retina.jpg,Tops,"['Solid', 'Long sleeve', 'Black']","70% Cotton, 30% Nylon",Size XS ,"25"" Length",6.99,14th & Union
"https://www.thredup.com/product/women-polyester-max-studio-grey-cardigan/63067839?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/187742809/retina.jpg,Tops,"['Boho', 'Solid', 'Short sleeve', 'Grey and Black']","62% Polyester, 33% Rayon, 5% Spandex",Size XS ,"24.75"" Length",6.99,Max Studio
"https://www.thredup.com/product/women-polyester-sonoma-life-style-blue-cardigan/63067349?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/187711306/retina.jpg,Tops,"['Classic', 'Solid', 'Short sleeve', 'Blue']","70% Polyester, 30% Acrylic",Size XS ,"23.5"" Length",6.99,SONOMA life + style
"https://www.thredup.com/product/women-merino-wool-banana-republic-factory-store-grey-wool-cardigan/62869263?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/187054463/retina.jpg,Tops,"['Work', 'Solid', 'Long sleeve', 'Grey and Gray']",100% Merino Wool,Size XS ,"19.5"" Length",6.99,Banana Republic Factory Store
"https://www.thredup.com/product/women-acrylic-ann-taylor-loft-grey-pullover-sweater/62803266?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/186948341/retina.jpg,Tops,"['Solid', '3/4 Sleeve', 'Grey and Gray']","44% Acrylic, 31% Wool, 25% Polyester",Size XS ,"31"" Chest, 21"" Length",6.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-cotton-banana-republic-tan-cardigan/62641844?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/186398008/retina.jpg,Tops,"['Plunge', 'Solid', 'Long sleeve', 'Tan']","85% Cotton, 15% Cashmere",Size XS ,"23"" Length",6.99,Banana Republic
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-outlet-blue-cardigan/62566521?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/186111643/retina.jpg,Tops,"['Solid', 'Long sleeve', 'Blue']",100% Cotton,Size XS ,"23"" Length",6.99,Ann Taylor LOFT Outlet
"https://www.thredup.com/product/women-modal-bobeau-green-cardigan/62250173?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/185111685/retina.jpg,Tops,"['Solid', 'Long sleeve', 'Green']","92% Modal, 8% Spandex",Size XS ,"25"" Length",6.99,Bobeau
"https://www.thredup.com/product/women-polyester-bobeau-black-pullover-sweater/62110668?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/184734851/retina.jpg,Tops,"['Classic', 'Solid', 'Long sleeve', 'Black']","73% Polyester, 24% Rayon, 3% Spandex",Size XS ,"42"" Chest, 21"" Length",6.99,Bobeau
"https://www.thredup.com/product/women-cotton-gap-red-pullover-sweater/61769059?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/183589100/retina.jpg,Tops,"['Crew neckline', 'Solid', 'Long sleeve', 'Red']","40% Cotton, 35% Polyester, 25% Wool",Size XS ,"30"" Chest, 21"" Length",6.99,Gap
"https://www.thredup.com/product/women-cotton-halogen-ivory-cardigan/61635152?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/183119549/retina.jpg,Tops,"['Boho', 'Color blocked detail', '3/4 Sleeve', 'Ivory and Tan']",100% Cotton,Size XS ,"20"" Length",6.99,Halogen
"https://www.thredup.com/product/women-polyester-assorted-brands-grey-pullover-sweater/61307813?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/182042960/retina.jpg,Tops,"['Boho', 'Solid', 'Long sleeve', 'Grey and Gray']","48% Polyester, 48% Rayon, 4% Spandex",Size XS ,"34"" Chest, 25"" Length",6.99,Assorted Brands
"https://www.thredup.com/product/women-ann-taylor-loft-black-cardigan/61298915?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/174786095/retina.jpg,Tops,"['Boho', 'Solid', '3/4 Sleeve', 'Black and Blue']",No Fabric Content,Size XS ,"27"" Length",6.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-viscose-ann-taylor-blue-cardigan/60766839?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/180289590/retina.jpg,Tops,"['Color blocked detail', 'Long sleeve', 'Blue']","40% Viscose, 30% Nylon, 25% Polyester, 5% Cashmere",Size XS ,"23"" Length",6.99,Ann Taylor
"https://www.thredup.com/product/women-polyester-bobeau-tan-cardigan/60730794?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/180197543/retina.jpg,Tops,"['Striped print and Color blocked detail', 'Long sleeve', 'Tan and Brown']","61% Polyester, 33% Rayon, 6% Spandex",Size XS ,"23"" Length",6.99,Bobeau
"https://www.thredup.com/product/women-acrylic-daisy-fuentes-grey-cardigan/60402409?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/179210860/retina.jpg,Tops,"['Classic', 'Plunge', 'Solid', 'Long sleeve', 'Grey and Gray']","72% Acrylic, 26% Nylon, 2% Spandex",Size XS ,"27"" Length",6.99,Daisy Fuentes
"https://www.thredup.com/product/women-ramie-ann-taylor-loft-blue-cardigan/60014922?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/161386384/retina.jpg,Tops,"['Work', 'Color blocked detail', 'Long sleeve', 'Blue']","55% Ramie, 45% Rayon",Size XS ,Detailed measurements are not available for this item.,6.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-nylon-old-navy-white-cardigan/57782990?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/170621294/retina.jpg,Tops,"['Classic', 'Plunge', 'Striped print', 'Long sleeve', 'White']","45% Nylon, 45% Cotton, 6% Viscose, 4% Metallic",Size XS ,Detailed measurements are not available for this item.,6.99,Old Navy
"https://www.thredup.com/product/women-cotton-old-navy-black-cardigan/56934514?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/167997244/retina.jpg,Tops,"['Work', 'Solid', 'Long sleeve', 'Black']",100% Cotton,Size XS ,Detailed measurements are not available for this item.,6.99,Old Navy
"https://www.thredup.com/product/women-nylon-ann-taylor-black-pullover-sweater/56898392?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/162290355/retina.jpg,Tops,"['Work', 'Crew neckline', 'Polka dot print', 'Long sleeve', 'Black']","75% Nylon, 13% Viscose, 12% Polyester",Size XS ,Detailed measurements are not available for this item.,6.99,Ann Taylor
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-blue-pullover-sweater/56621929?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/166943014/retina.jpg,Tops,"['Boho', 'Crew neckline', 'Solid', 'Long sleeve', 'Blue']","60% Cotton, 33% Polyester, 7% Metallic",Size XS ,Detailed measurements are not available for this item.,6.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-rayon-ann-taylor-loft-pink-pullover-sweater/56460863?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/166358216/retina.jpg,Tops,"['Work', 'Solid', 'Long sleeve', 'Pink']","40% Rayon, 22% Nylon, 21% Wool, 17% Cotton",Size XS ,Detailed measurements are not available for this item.,6.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-anne-klein-brown-cardigan/56168507?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/165420008/retina.jpg,Tops,"['Boho', 'Long sleeve', 'Brown']",No Fabric Content,Size XS ,Detailed measurements are not available for this item.,6.99,Anne Klein
"https://www.thredup.com/product/women-nylon-mossimo-purple-cardigan/55664348?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/163720783/retina.jpg,Tops,"['Solid', 'Short sleeve', 'Purple and Pink']","52% Nylon, 48% Rayon",Size XS ,Detailed measurements are not available for this item.,6.99,Mossimo
"https://www.thredup.com/product/women-cotton-rosebullet-blue-pullover-sweater/55597833?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/163585234/retina.jpg,Tops,"['Classic', 'Crew neckline', 'Long sleeve', 'Cropped top', 'Blue']",100% Cotton,Size 2 ,Detailed measurements are not available for this item.,6.99,RoseBullet
"https://www.thredup.com/product/women-merino-wool-jjill-green-wool-pullover-sweater/55568790?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/163417592/retina.jpg,Tops,"['Solid', '3/4 Sleeve', 'Green']",100% Merino Wool,Size XS ,Detailed measurements are not available for this item.,6.99,J.jill
"https://www.thredup.com/product/women-cotton-old-navy-grey-pullover-sweater/55384681?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/162852092/retina.jpg,Tops,"['Solid', 'Long sleeve', 'Grey and Gray']",100% Cotton,Size XS ,Detailed measurements are not available for this item.,6.99,Old Navy
"https://www.thredup.com/product/women-acrylic-express-purple-cardigan/54871718?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/161138204/retina.jpg,Tops,"['Solid', 'Long sleeve', 'Purple']","36% Acrylic, 35% Polyester, 20% Mohair, 9% Wool",Size XS ,Detailed measurements are not available for this item.,6.99,Express
"https://www.thredup.com/product/women-rayon-forever-21-blue-cardigan/53579747?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/157205110/retina.jpg,Tops,"['Boho', 'Solid', 'Sleeveless', 'Blue']","60% Rayon, 33% Polyester, 7% Wool",Size XS ,Detailed measurements are not available for this item.,6.99,Forever 21
"https://www.thredup.com/product/women-nylon-american-eagle-outfitters-purple-cardigan/50203425?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/146869099/retina.jpg,Tops,"['Work', 'Solid', 'Long sleeve', 'Purple']","43% Nylon, 31% Rayon, 26% Wool",Size XS ,"18.5"" Length",6.99,American Eagle Outfitters
"https://www.thredup.com/product/women-acrylic-croft-and-barrow-pink-cardigan/50045366?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/146391851/retina.jpg,Tops,"['Classic', 'V-neck', 'Solid', '3/4 Sleeve', 'Pink']",100% Acrylic,Size XS ,"24"" Length",6.99,Croft & Barrow
"https://www.thredup.com/product/women-cotton-banana-republic-brown-pullover-sweater/78993722?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/236335073/retina.jpg,Tops,"['Long sleeve', 'Brown and Black']","60% Cotton, 20% Nylon, 20% Viscose",Size XS ,"32"" Chest, 22"" Length",7.99,Banana Republic
"https://www.thredup.com/product/women-silk-ann-taylor-factory-brown-silk-pullover-sweater/76155301?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/227892665/retina.jpg,Tops,"['Work', 'V-neck', 'Color blocked detail', 'Long sleeve', 'Brown']","56% Silk, 24% Nylon, 20% Cotton",Size XS ,"35"" Chest, 21"" Length",7.99,Ann Taylor Factory
"https://www.thredup.com/product/women-cotton-banana-republic-black-cardigan/74630985?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/223326768/retina.jpg,Tops,"['Solid', 'Short sleeve', 'Black']","49% Cotton, 40% Modal, 11% Wool",Size XS ,"31"" Length",7.99,Banana Republic
"https://www.thredup.com/product/women-polyester-old-navy-brown-pullover-sweater/71026905?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/212677779/retina.jpg,Tops,"['Classic', 'V-neck', 'Solid', 'Long sleeve', 'Brown']",100% Polyester,Size XS ,"36"" Chest, 25"" Length",7.99,Old Navy
