Link,Image_Link,Category_Type,Description,Materials,Size,Measurements,Price,Brand
"https://www.thredup.com/product/women-cotton-new-york-and-company-blue-dress-pants/68735314?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/205544627/retina.jpg,Pants,"['Work', 'Flared leg cut', 'Solid', 'Mid rise waist', 'Blue']","78% Cotton, 20% Polyester, 2% Spandex",Size 2 ,"29"" Inseam, 9"" Rise, 30"" Waist",4.99,New York & Company
"https://www.thredup.com/product/women-cotton-new-york-and-company-brown-dress-pants/68637922?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/205202395/retina.jpg,Pants,"['Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Brown']","60% Cotton, 38% Polyester, 2% Spandex",Size 2 ,"28.5"" Inseam, 8.5"" Rise, 28"" Waist",4.99,New York & Company
"https://www.thredup.com/product/women-cotton-jjill-gray-casual-pants/68599576?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/205099880/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Gray']","63% Cotton, 33% Rayon, 4% Spandex",Size 2 ,"17"" Inseam, 8"" Rise, 30"" Waist",4.99,J.jill
"https://www.thredup.com/product/women-polyester-banana-republic-factory-store-green-dress-pants/68579106?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/205079216/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Mid rise waist', 'Green']",100% Polyester,Size 2 ,"25.75"" Inseam, 9"" Rise, 28.5"" Waist",4.99,Banana Republic Factory Store
"https://www.thredup.com/product/women-ann-taylor-loft-black-khakis/68289222?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/204139796/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Black and Blue']",No Fabric Content,Size 2 ,"28"" Inseam, 9"" Rise, 32"" Waist",4.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-cotton-live-love-dream-aeropostale-maroon-leggings/69752615?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/208781207/retina.jpg,Pants,"['Skinny leg cut', 'Solid', 'High rise waist', 'Maroon and Red']","57% Cotton, 38% Polyester, 5% Spandex",Size S ,"27"" Inseam, 11"" Rise, 24"" Waist",7.99,Live Love Dream Aeropostale
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-gray-casual-pants/69732059?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/208675981/retina.jpg,Pants,"['Boho', 'Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Gray']","97% Cotton, 3% Spandex",Size 2 ,"25"" Inseam, 8"" Rise, 28"" Waist",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-talbots-black-dress-pants/69719418?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/208650645/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Polka dot print', 'Mid rise waist', 'Black']",No Fabric Content,Size 2 ,"27"" Inseam, 9"" Rise, 30"" Waist",7.99,Talbots
"https://www.thredup.com/product/women-wool-banana-republic-black-wool-pants/69611708?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/208313370/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Black']","95% Wool, 5% Spandex",Size 2 ,"31"" Inseam, 9"" Rise, 30"" Waist",7.99,Banana Republic
"https://www.thredup.com/product/women-polyester-banana-republic-black-dress-pants/69597108?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/208265302/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Black and Gray']","69% Polyester, 29% Viscose, 2% Spandex",Size 2 ,"29"" Inseam, 7"" Rise, 28"" Waist",7.99,Banana Republic
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-gray-dress-pants/69441780?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/207790461/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Gray']","52% Cotton, 48% Polyester",Size 2 ,"29"" Inseam, 9"" Rise, 28"" Waist",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-polyester-anne-klein-tan-dress-pants/69371972?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/207521417/retina.jpg,Pants,"['Dry clean only', 'Work', 'Boyfriend', 'Boyfriend', 'Mid rise waist', 'Tan']",100% Polyester,Size 2 ,"25"" Inseam, 10"" Rise, 31.5"" Waist",7.99,Anne Klein
"https://www.thredup.com/product/women-polyester-calvin-klein-black-casual-pants/69308252?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/207302060/retina.jpg,Pants,"['Dry clean only', 'Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Black']",100% Polyester,Size 2 ,"30"" Inseam, 8"" Rise, 29"" Waist",7.99,Calvin Klein
"https://www.thredup.com/product/women-polyester-banana-republic-factory-store-black-dress-pants/69291451?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/207291858/retina.jpg,Pants,"['Work', 'Wide leg', 'Solid', 'Low rise waist', 'Black']",100% Polyester,Size 2 ,"28"" Inseam, 8"" Rise, 32"" Waist",7.99,Banana Republic Factory Store
"https://www.thredup.com/product/women-viscose-banana-republic-black-casual-pants/69272192?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/207267983/retina.jpg,Pants,"['Dry clean only', 'Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Black']","56% Viscose, 39% Cotton, 5% Spandex",Size 2 ,"30"" Inseam, 8"" Rise, 28"" Waist",7.99,Banana Republic
"https://www.thredup.com/product/women-polyester-ann-taylor-loft-gray-dress-pants/69237262?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/207105941/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Gray']","45% Polyester, 43% Rayon, 8% Linen, 4% Spandex",Size 2 ,"29"" Inseam, 8"" Rise, 31"" Waist",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-polyester-ann-taylor-loft-gray-dress-pants/69229432?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/207345198/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Super low rise waist', 'Gray']","62% Polyester, 33% Viscose, 5% Spandex",Size 2 ,"29"" Inseam, 6"" Rise, 32"" Waist",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-black-dress-pants/69205764?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/207053991/retina.jpg,Pants,"['Boyfriend', 'Boyfriend', 'Solid', 'Cropped top', 'Low rise waist', 'Black']","96% Cotton, 4% Spandex",Size 2 ,"21"" Inseam, 7"" Rise, 29"" Waist",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-polyester-7th-avenue-design-studio-new-york-and-company-black-dress-pants/69037944?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/206468373/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Black']","64% Polyester, 32% Rayon, 4% Spandex",Size 2 ,"28"" Inseam, 8"" Rise, 30"" Waist",7.99,7th Avenue Design Studio New York & Company
"https://www.thredup.com/product/women-wool-banana-republic-black-wool-pants/68973994?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/206258532/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Black']","95% Wool, 5% Lycra",Size 2 ,"29"" Inseam, 9"" Rise, 30"" Waist",18.99,Banana Republic
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-teal-cords/68968468?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/206445542/retina.jpg,Pants,"['Boho', 'Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Teal']","67% Cotton, 31% Polyester, 2% Spandex",Size 2 ,"27.5"" Inseam, 7"" Rise, 30"" Waist",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-rayon-banana-republic-black-dress-pants/68967777?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/206346691/retina.jpg,Pants,"['Dry clean only', 'Work', 'Solid', 'Low rise waist', 'Black']","56% Rayon, 39% Cotton, 5% Spandex",Size 2 ,"25.25"" Inseam, 8"" Rise, 29"" Waist",7.99,Banana Republic
"https://www.thredup.com/product/women-wool-ann-taylor-loft-black-wool-pants/68957612?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/206457421/retina.jpg,Pants,"['Work', 'Solid', 'Low rise waist', 'Black']",100% Wool,Size 2 ,"26"" Inseam, 8"" Rise, 30"" Waist",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-virgin-wool-ann-taylor-black-wool-pants/68953078?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/197703245/retina.jpg,Pants,"['Dry clean only', 'Work', 'Boyfriend', 'Boyfriend', 'Mid rise waist', 'Black']","54% Virgin Wool, 28% Polyester, 15% Rayon, 3% Spandex",Size 2 ,"26.5"" Inseam, 9"" Rise, 28"" Waist",7.99,Ann Taylor
"https://www.thredup.com/product/women-polyester-white-house-black-market-blue-casual-pants/68815364?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/205754129/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Blue']","95% Polyester, 5% Elastane",Size 2 ,"31"" Inseam, 10"" Rise, 28"" Waist",7.99,White House Black Market
"https://www.thredup.com/product/women-cotton-eddie-bauer-ivory-khakis/68791127?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/205696186/retina.jpg,Pants,"['Boho', 'Straight leg cut', 'Solid', 'Super low rise waist', 'Ivory']","98% Cotton, 2% Elastane",Size 2 ,"20"" Inseam, 6"" Rise, 24"" Waist",7.99,Eddie Bauer
"https://www.thredup.com/product/women-virgin-wool-ann-taylor-brown-wool-pants/68759318?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/197710747/retina.jpg,Pants,"['Dry clean only', 'Classic', 'Boyfriend', 'Boyfriend', 'Striped print', 'Mid rise waist', 'Brown']","62% Virgin Wool, 38% Viscose",Size 2 ,"28"" Inseam, 9"" Rise, 28"" Waist",7.99,Ann Taylor
"https://www.thredup.com/product/women-nylon-kyodan-black-active-pants/68749023?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/205557159/retina.jpg,Pants,"['Solid', 'Cropped top', 'Super low rise waist', 'Black']","86% Nylon, 14% Spandex",Size S ,"19"" Inseam, 6"" Rise, 24"" Waist",7.99,Kyodan
"https://www.thredup.com/product/women-polyester-anne-klein-black-dress-pants/68697555?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/205393504/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Black and Brown']","80% Polyester, 20% Rayon",Size 2 ,"29.5"" Inseam, 7.5"" Rise, 30.5"" Waist",7.99,Anne Klein
"https://www.thredup.com/product/women-ann-taylor-factory-black-dress-pants/68669293?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/205315443/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Mid rise waist', 'Black and Blue']",No Fabric Content,Size 2 ,"30"" Inseam, 9"" Rise, 31"" Waist",7.99,Ann Taylor Factory
"https://www.thredup.com/product/women-polyester-active-by-old-navy-gray-active-pants/68622384?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/205163352/retina.jpg,Pants,"['Solid', 'Cropped top', 'Mid rise waist', 'Gray']","87% Polyester, 13% Spandex",Size S ,"20"" Inseam, 9"" Rise, 24"" Waist",7.99,Active by Old Navy
"https://www.thredup.com/product/women-polyester-ann-taylor-factory-brown-dress-pants/68611029?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/205216228/retina.jpg,Pants,"['Dry clean only', 'Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Brown']","75% Polyester, 18% Rayon, 7% Wool",Size 2 ,"29.5"" Inseam, 8"" Rise, 30"" Waist",7.99,Ann Taylor Factory
"https://www.thredup.com/product/women-rayon-talbots-black-dress-pants/68602984?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/205245668/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'High rise waist', 'Black']","40% Rayon, 30% Nylon, 25% Cotton, 5% Spandex",Size S ,"26"" Inseam, 11.5"" Rise, 26.5"" Waist",7.99,Talbots
"https://www.thredup.com/product/women-polyester-ann-taylor-loft-black-casual-pants/68546963?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/204986568/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Black']","48% Polyester, 48% Rayon, 4% Spandex",Size 2 ,"28"" Inseam, 8"" Rise, 30"" Waist",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-polyester-banana-republic-factory-store-black-dress-pants/68479067?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/204715332/retina.jpg,Pants,"['Straight leg cut', 'Solid', 'Mid rise waist', 'Black']","62% Polyester, 32% Rayon, 6% Spandex",Size 2 ,"24"" Inseam, 9.5"" Rise, 25.5"" Waist",7.99,Banana Republic Factory Store
"https://www.thredup.com/product/women-cotton-talbots-black-khakis/68418713?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/204533196/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Black and Blue']","96% Cotton, 4% Spandex",Size 2 ,"28.5"" Inseam, 8"" Rise, 28"" Waist",7.99,Talbots
"https://www.thredup.com/product/women-polyester-ann-taylor-loft-black-dress-pants/68388123?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/204414108/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Black']","62% Polyester, 33% Viscose, 5% Spandex",Size 2 ,"29.5"" Inseam, 8"" Rise, 30"" Waist",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-polyester-ann-taylor-loft-gray-dress-pants/68370966?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/204508328/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Gray']","67% Polyester, 29% Viscose, 4% Spandex",Size 2 ,"28"" Inseam, 8"" Rise, 28"" Waist",7.99,Ann Taylor LOFT
"https://www.thredup.com/product/women-polyester-new-york-and-company-black-dress-pants/68364821?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/204564569/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Black']","63% Polyester, 33% Rayon, 4% Spandex",Size 2 ,"29"" Inseam, 7"" Rise, 30"" Waist",7.99,New York & Company
"https://www.thredup.com/product/women-polyester-inc-international-concepts-black-dress-pants/68227822?sizing_id=778,774,791,799",https://cf-assets-thredup.thredup.com/assets/204004503/retina.jpg,Pants,"['Work', 'Boyfriend', 'Boyfriend', 'Solid', 'Low rise waist', 'Black']","94% Polyester, 5% Spandex, 1% Other",Size 2 ,"30"" Inseam, 8"" Rise, 26"" Waist",7.99,INC International Concepts
